日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202106141500,4136.6,4137.5,4135.8,4137.3,4138.6,4139.5,4137.8,4139.3
202106141501,4137.3,4137.3,4135.5,4135.5,4139.3,4139.3,4137.5,4137.5
202106141502,4135.6,4135.6,4134.6,4134.7,4137.6,4137.6,4136.6,4136.7
202106141503,4134.6,4134.7,4134.6,4134.6,4136.6,4136.7,4136.6,4136.6
202106141504,4134.6,4134.6,4133.6,4133.6,4136.6,4136.6,4135.6,4135.6
202106141505,4133.5,4134.6,4133.5,4134.6,4135.5,4136.6,4135.5,4136.6
202106141506,4134.6,4135,4134.4,4134.4,4136.6,4137,4136.4,4136.4
202106141507,4134.4,4135.4,4134.4,4135.3,4136.4,4137.4,4136.4,4137.3
202106141508,4135.4,4135.5,4135.1,4135.3,4137.4,4137.5,4137.1,4137.3
202106141509,4135.3,4136,4135.2,4135.2,4137.3,4138,4137.2,4137.2
202106141510,4135.2,4135.2,4134.7,4134.7,4137.2,4137.2,4136.7,4136.7
202106141511,4134.7,4134.9,4134.5,4134.6,4136.7,4136.9,4136.5,4136.6
202106141512,4134.6,4134.9,4134.6,4134.6,4136.6,4136.9,4136.6,4136.6
202106141513,4134.5,4135,4134.5,4134.9,4136.5,4137,4136.5,4136.9
202106141514,4134.9,4134.9,4133.7,4133.7,4136.9,4136.9,4135.7,4135.7
202106141515,4133.7,4133.7,4132.8,4133.2,4135.7,4135.7,4134.8,4135.2
202106141516,4133.2,4133.2,4132.9,4132.9,4135.2,4135.2,4134.9,4134.9
202106141517,4132.9,4133.1,4132.8,4132.8,4134.9,4135.1,4134.8,4134.8
202106141518,4132.8,4133.5,4132.8,4133.5,4134.8,4135.5,4134.8,4135.5
202106141519,4133.5,4134.1,4133.5,4133.5,4135.5,4136.1,4135.5,4135.5
202106141520,4133.5,4133.5,4132.7,4133.1,4135.5,4135.5,4134.7,4135.1
202106141521,4133.1,4133.2,4132.8,4133.1,4135.1,4135.2,4134.8,4135.1
202106141522,4133.1,4133.2,4132.8,4133.2,4135.1,4135.2,4134.8,4135.2
202106141523,4133.1,4134.2,4133.1,4134,4135.1,4136.2,4135.1,4136
202106141524,4134,4134.2,4133.8,4133.9,4136,4136.2,4135.8,4135.9
202106141525,4133.9,4133.9,4133.1,4133.1,4135.9,4135.9,4135.1,4135.1
202106141526,4133.2,4133.7,4133.1,4133.6,4135.2,4135.7,4135.1,4135.6
202106141527,4133.6,4133.7,4132.6,4133.2,4135.6,4135.7,4134.6,4135.2
202106141528,4133.2,4133.9,4133.2,4133.5,4135.2,4135.9,4135.2,4135.5
202106141529,4133.5,4133.6,4133.1,4133.3,4135.5,4135.6,4135.1,4135.3
202106141530,4133.3,4133.3,4132.7,4133.1,4135.3,4135.3,4134.7,4135.1
202106141531,4133.1,4133.1,4132.8,4133.1,4135.1,4135.1,4134.8,4135.1
