日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202110071500,15107.6,15130.3,15107.6,15123.4,15109.4,15133.1,15109.4,15125.2
202110071501,15123.4,15142.4,15123.1,15135.2,15125.2,15144.4,15125.2,15138
202110071502,15135.2,15137.9,15131.3,15137.8,15138,15140.4,15133.4,15140.4
202110071503,15137.8,15145.8,15137.5,15139.9,15140.4,15147.6,15140.1,15142.6
202110071504,15139.9,15144,15139,15139.5,15142.6,15145.8,15141.2,15141.2
202110071505,15139.4,15148,15138.7,15147,15141.1,15149.8,15140.4,15149.6
202110071506,15147,15159.4,15147,15156.1,15149.6,15161.3,15149.6,15158.8
202110071507,15156.1,15163.9,15155.9,15159.8,15158.8,15166.6,15158.7,15161.4
202110071508,15159.8,15161.4,15154.6,15155.2,15161.4,15164.2,15157.2,15157.9
202110071509,15155.2,15156.9,15153.8,15154.6,15157.9,15158.7,15155.5,15157.2
202110071510,15154.6,15162.8,15154.6,15161.8,15157.2,15165.4,15157.2,15164.3
202110071511,15161.7,15163.6,15155.1,15155.8,15164.2,15165.3,15157,15157.6
202110071512,15155.9,15157.7,15153.7,15155.8,15157.7,15159.5,15156,15158.3
202110071513,15155.8,15157,15149.9,15150.8,15158.3,15159.7,15151.4,15152.5
202110071514,15150.8,15155.2,15149.7,15151.5,15152.5,15157,15151.4,15154.2
202110071515,15151.5,15156.9,15151.5,15151.5,15154.2,15158.7,15153.3,15154.1
202110071516,15151.5,15154.3,15151.5,15151.9,15154.1,15156.8,15154.1,15154.5
202110071517,15151.9,15155.5,15150.8,15154.9,15154.5,15157.6,15153.1,15157.6
202110071518,15154.9,15157.5,15153.4,15154.7,15157.6,15159.2,15156.1,15157.3
202110071519,15154.7,15155.7,15149.9,15151.8,15157.3,15157.8,15151.6,15153.6
202110071520,15151.3,15154.4,15149.8,15154.4,15153.1,15156.7,15151.4,15156.2
202110071521,15154.4,15160.4,15154.4,15155.8,15156.2,15162.1,15156.2,15158.4
202110071522,15155.8,15155.9,15150.2,15151.9,15158.4,15158.4,15152.4,15153.7
202110071523,15151.9,15155.9,15150.2,15155.9,15153.7,15157.9,15152,15157.7
202110071524,15155.9,15156.5,15147,15148.3,15157.7,15159.1,15149.2,15151
202110071525,15148.3,15149.7,15145,15146.3,15151,15152.1,15146.8,15148.1
202110071526,15146.3,15147.3,15142.3,15143.8,15148.1,15149.1,15144.2,15145.5
202110071527,15143.6,15143.7,15141.5,15143.3,15145.3,15146,15144,15145.1
202110071528,15143.3,15148.1,15142.3,15147.6,15145.1,15150.7,15144.2,15149.2
202110071529,15147.6,15149.9,15145.8,15149.9,15149.2,15152,15148.3,15151.7
202110071530,15149.9,15153.7,15147.7,15151.3,15151.7,15155.4,15149.3,15153.9
202110071531,15151.3,15151.9,15146.7,15150.7,15153.9,15154,15149,15152.4
202110071532,15150.7,15153.5,15147.6,15151.6,15152.4,15155.4,15149.3,15153.3
202110071533,15151.6,15152.7,15148.3,15149.2,15153.3,15154.4,15150.2,15151.9
202110071534,15149.2,15153.9,15149.2,15152.4,15151.9,15155.9,15151.9,15155
202110071535,15152.6,15156.6,15152.6,15156.6,15155.2,15158.3,15155.1,15158.2
202110071536,15155.3,15158.5,15153.5,15153.5,15157.1,15160.1,15155.2,15155.2
202110071537,15153.5,15157.1,15150.9,15154.4,15155.2,15159.1,15152.7,15157
202110071538,15154.6,15158.5,15154.6,15155.9,15157.2,15160.1,15157,15158.5
202110071539,15155.5,15155.9,15149,15149.8,15157.2,15157.6,15151.2,15152.3
202110071540,15149.8,15151.2,15146.2,15148.5,15152.3,15153,15148.7,15151.1
202110071541,15148.5,15149.2,15143.3,15144,15151.1,15151.1,15145.1,15146.6
202110071542,15144,15144,15142,15143.2,15146.6,15146.6,15143.8,15145
202110071543,15143.9,15144,15142,15142.3,15145.7,15145.8,15143.8,15144.1
202110071544,15142.3,15142.3,15131.5,15131.5,15144.1,15144.1,15133.6,15134.1
202110071545,15131.5,15134.2,15131.4,15133.8,15134.1,15136.5,15133.4,15135.5
202110071546,15133.8,15140.4,15131,15137.8,15135.5,15142.3,15133.1,15140.3
202110071547,15137.8,15142.8,15136.9,15138.3,15140.3,15144.9,15138.7,15140.9
202110071548,15138.3,15138.9,15129.9,15129.9,15140.9,15140.9,15131.6,15131.6
202110071549,15129.9,15130.8,15117.6,15118.5,15131.6,15133.1,15119.3,15121.1
202110071550,15118.5,15118.8,15111.5,15116.6,15121.1,15121.3,15113.2,15119.2
202110071551,15116.6,15126.7,15116.6,15126.5,15119.2,15129.2,15119.1,15129.1
202110071552,15126.5,15132.3,15125.3,15131.2,15129.1,15134.4,15127.2,15133.8
202110071553,15131.2,15131.5,15123.9,15130.6,15133.8,15134,15125.5,15132.3
202110071554,15130.6,15131.2,15124.1,15126.8,15132.3,15133,15126.7,15128.5
202110071555,15126.8,15126.9,15121,15124.6,15128.5,15129.4,15123,15127.2
202110071556,15124.9,15127.5,15121.8,15125.4,15127.5,15129.3,15124.1,15128
202110071557,15125.4,15126.2,15121.7,15123.1,15128,15128.1,15124.3,15125.8
202110071558,15122,15129.5,15122,15128,15124.7,15132.1,15124.7,15130.7
202110071559,15128,15135.4,15121.3,15131.4,15130.7,15138.1,15123.4,15133.2
202110071600,15131.4,15144.8,15125.2,15139.2,15133.2,15146.6,15127,15141
202110071601,15139.2,15144.6,15136.9,15140,15141,15146.4,15138.7,15142.7
202110071602,15140,15147.7,15136.8,15142.8,15142.7,15149.3,15138.5,15145.3
202110071603,15142.8,15156.9,15137.8,15155.9,15145.3,15158.7,15139.5,15157.7
202110071604,15156.7,15169.9,15154.8,15154.8,15158.4,15171.6,15156.7,15157.3
202110071605,15154.8,15159,15136.5,15144.5,15157.3,15160.8,15138.2,15147.1
202110071606,15144.5,15152.2,15139,15142.4,15147.1,15154,15140.8,15144.1
