日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202108230830,27259,27262,27252,27255,27269,27269,27258,27259
202108230831,27255,27255,27238,27239,27259,27261,27247,27247
202108230832,27239,27242,27231,27235,27247,27249,27238,27242
202108230833,27235,27237,27235,27235,27242,27244,27240,27243
202108230834,27235,27241,27220,27224,27243,27244,27227,27230
202108230835,27224,27239,27224,27235,27230,27245,27229,27242
202108230836,27235,27235,27230,27232,27242,27243,27235,27235
202108230837,27232,27232,27226,27227,27235,27235,27229,27229
202108230838,27227,27227,27225,27226,27229,27229,27228,27228
202108230839,27226,27232,27225,27226,27228,27238,27228,27229
202108230840,27226,27226,27220,27222,27229,27233,27224,27229
202108230841,27222,27232,27221,27223,27229,27236,27228,27229
202108230842,27223,27226,27220,27222,27229,27233,27227,27231
202108230843,27222,27237,27220,27232,27231,27243,27228,27239
202108230844,27232,27234,27221,27221,27239,27240,27228,27228
202108230845,27230,27230,27186,27186,27231,27231,27191,27192
202108230846,27186,27202,27186,27201,27192,27205,27192,27204
202108230847,27201,27205,27194,27194,27204,27208,27199,27199
202108230848,27194,27204,27194,27200,27199,27209,27198,27204
202108230849,27200,27213,27191,27191,27204,27219,27193,27193
202108230850,27191,27214,27187,27211,27193,27219,27192,27219
202108230851,27208,27213,27202,27209,27217,27218,27210,27214
202108230852,27209,27226,27208,27225,27214,27231,27214,27230
202108230853,27225,27225,27205,27207,27230,27230,27209,27214
202108230854,27209,27209,27202,27206,27215,27215,27206,27210
202108230855,27206,27206,27201,27203,27210,27210,27206,27208
202108230856,27204,27204,27201,27203,27209,27209,27206,27207
202108230857,27203,27204,27201,27202,27207,27209,27205,27206
202108230858,27202,27203,27192,27196,27206,27208,27196,27201
202108230859,27196,27196,27187,27187,27201,27201,27191,27193
202108230900,27197,27258,27194,27230,27202,27264,27199,27237
202108230901,27230,27263,27194,27224,27237,27268,27199,27232
202108230902,27225,27254,27221,27241,27234,27259,27228,27245
202108230903,27241,27278,27241,27258,27245,27284,27245,27265
202108230904,27258,27269,27250,27254,27265,27276,27255,27261
202108230905,27254,27280,27245,27279,27261,27287,27250,27283
202108230906,27279,27337,27279,27328,27283,27342,27283,27335
202108230907,27329,27375,27326,27356,27335,27379,27332,27361
202108230908,27356,27360,27331,27343,27361,27364,27336,27348
202108230909,27341,27373,27310,27311,27346,27377,27315,27315
202108230910,27311,27339,27307,27310,27315,27345,27311,27315
202108230911,27310,27335,27310,27328,27315,27340,27315,27333
202108230912,27328,27350,27308,27313,27333,27353,27314,27318
202108230913,27313,27320,27281,27282,27318,27325,27285,27286
202108230914,27282,27311,27282,27311,27286,27314,27286,27314
202108230915,27316,27332,27314,27319,27319,27337,27318,27324
202108230916,27319,27325,27295,27295,27324,27329,27298,27298
202108230917,27295,27295,27285,27285,27298,27298,27289,27289
202108230918,27285,27291,27272,27276,27289,27294,27276,27281
