日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202108110830,27951,27981,27951,27972,27960,27992,27960,27980
202108110831,27972,27982,27971,27975,27980,27991,27979,27981
202108110832,27975,27976,27970,27971,27981,27986,27975,27975
202108110833,27971,27971,27971,27971,27975,27976,27975,27975
202108110834,27971,27972,27962,27965,27975,27975,27969,27969
202108110835,27965,27971,27965,27970,27969,27975,27969,27975
202108110836,27970,27978,27970,27976,27975,27984,27975,27984
202108110837,27976,27986,27976,27985,27984,27993,27983,27991
202108110838,27985,27985,27980,27981,27991,27991,27988,27990
202108110839,27982,27986,27980,27981,27989,27989,27986,27989
202108110840,27981,27982,27980,27980,27989,27989,27985,27986
202108110841,27980,27981,27975,27975,27986,27988,27982,27983
202108110842,27975,27977,27970,27975,27983,27988,27974,27982
202108110843,27975,27992,27975,27992,27982,28000,27980,28000
202108110844,27992,27995,27989,27995,28000,28000,27997,27998
202108110845,28000,28007,27990,28001,28001,28012,27996,28006
202108110846,28001,28024,28001,28021,28006,28028,28005,28024
202108110847,28021,28030,28021,28026,28024,28034,28023,28029
202108110848,28026,28031,28026,28031,28029,28034,28029,28033
202108110849,28031,28044,28031,28041,28033,28047,28033,28045
202108110850,28041,28051,28035,28037,28046,28055,28040,28040
202108110851,28037,28044,28033,28043,28040,28048,28038,28048
202108110852,28043,28050,28043,28050,28048,28056,28047,28056
202108110853,28050,28059,28049,28059,28056,28064,28053,28063
202108110854,28058,28061,28056,28057,28063,28064,28060,28061
202108110855,28057,28060,28051,28052,28061,28064,28056,28056
202108110856,28052,28052,28034,28044,28056,28056,28039,28049
202108110857,28045,28050,28043,28045,28048,28055,28048,28050
202108110858,28045,28045,28038,28038,28050,28050,28043,28043
202108110859,28040,28042,28034,28042,28043,28048,28041,28048
202108110900,28040,28087,28035,28071,28046,28092,28040,28076
202108110901,28071,28085,28069,28076,28076,28089,28073,28081
202108110902,28076,28102,28076,28102,28081,28105,28081,28105
202108110903,28102,28125,28093,28093,28105,28130,28098,28100
202108110904,28093,28101,28061,28065,28099,28107,28064,28068
202108110905,28065,28075,28030,28031,28068,28078,28034,28034
202108110906,28031,28054,28030,28030,28034,28058,28034,28035
202108110907,28030,28032,27989,27998,28034,28037,27993,28003
202108110908,27997,28012,27991,27992,27999,28017,27994,27996
202108110909,27992,27996,27976,27996,27996,27999,27979,27999
202108110910,27997,28022,27994,28021,27998,28027,27998,28027
202108110911,28024,28042,28016,28042,28029,28045,28018,28044
202108110912,28042,28042,28011,28026,28044,28045,28013,28031
202108110913,28026,28026,28002,28015,28031,28031,28007,28018
202108110914,28015,28020,28001,28001,28018,28024,28005,28006
202108110915,28001,28025,28001,28021,28006,28028,28006,28027
202108110916,28021,28034,28020,28031,28027,28038,28026,28037
202108110917,28031,28033,28022,28030,28036,28037,28027,28033
202108110918,28030,28041,28022,28039,28033,28044,28026,28043
202108110919,28039,28055,28038,28051,28043,28059,28043,28055
202108110920,28051,28057,28049,28053,28056,28060,28053,28058
202108110921,28054,28057,28041,28041,28058,28059,28043,28045
202108110922,28041,28050,28031,28044,28045,28054,28033,28049
202108110923,28044,28048,28031,28034,28049,28053,28035,28038
202108110924,28035,28035,28021,28026,28038,28038,28026,28028
202108110925,28026,28032,28022,28024,28028,28037,28026,28028
202108110926,28024,28037,28022,28022,28028,28041,28025,28025
202108110927,28022,28030,28016,28030,28025,28033,28018,28033
202108110928,28029,28035,28024,28025,28033,28038,28028,28030
202108110929,28025,28025,28016,28017,28028,28030,28019,28021
202108110930,28018,28023,28016,28016,28022,28028,28020,28022
202108110931,28016,28019,28011,28018,28022,28024,28014,28023
202108110932,28018,28020,28014,28018,28023,28025,28018,28021
202108110933,28018,28031,28016,28030,28021,28036,28021,28033
202108110934,28030,28034,28021,28031,28033,28038,28025,28035
202108110935,28031,28034,28029,28030,28034,28039,28034,28034
202108110936,28030,28037,28023,28037,28033,28039,28028,28038
202108110937,28037,28044,28031,28044,28038,28048,28034,28048
202108110938,28043,28046,28040,28040,28049,28049,28043,28044
202108110939,28040,28052,28031,28031,28044,28054,28033,28035
202108110940,28031,28036,28025,28031,28034,28039,28028,28034
202108110941,28030,28037,28029,28032,28034,28042,28033,28033
202108110942,28032,28032,28017,28020,28033,28033,28021,28023
202108110943,28020,28021,28011,28018,28023,28025,28013,28023
202108110944,28017,28022,28014,28019,28022,28024,28018,28023
202108110945,28019,28025,28012,28025,28023,28028,28016,28028
202108110946,28025,28035,28023,28032,28028,28039,28028,28037
202108110947,28032,28037,28023,28031,28037,28040,28028,28035
202108110948,28031,28032,28022,28024,28035,28036,28026,28028
202108110949,28024,28024,28011,28012,28028,28028,28013,28016
202108110950,28011,28022,28011,28022,28016,28024,28013,28024
202108110951,28022,28023,28013,28021,28024,28028,28018,28024
202108110952,28021,28030,28017,28021,28024,28034,28022,28025
202108110953,28021,28030,28020,28020,28025,28034,28024,28024
202108110954,28020,28022,28014,28016,28024,28026,28018,28019
202108110955,28017,28022,28014,28021,28020,28026,28018,28023
202108110956,28020,28022,28011,28020,28024,28025,28013,28024
202108110957,28020,28025,28015,28019,28024,28029,28018,28023
202108110958,28019,28021,28006,28007,28023,28025,28009,28011
202108110959,28007,28020,28006,28017,28011,28023,28010,28021
202108111000,28017,28022,28001,28005,28020,28027,28006,28008
202108111001,28005,28005,27996,28001,28009,28009,27998,28005
202108111002,28001,28001,27988,28000,28004,28005,27992,28004
202108111003,28001,28001,27991,27994,28003,28004,27995,27998
202108111004,27993,28005,27991,27992,27998,28008,27996,27996
202108111005,27992,27997,27991,27994,27996,28002,27996,27998
202108111006,27994,27995,27991,27994,27998,27999,27996,27999
202108111007,27994,27995,27991,27992,27999,27999,27994,27994
202108111008,27992,27995,27986,27994,27994,27999,27991,27998
202108111009,27994,27996,27991,27994,27998,27999,27994,27998
202108111010,27994,28005,27989,27990,27998,28009,27993,27994
202108111011,27991,27991,27981,27982,27993,27994,27984,27987
202108111012,27982,27987,27981,27987,27987,27990,27986,27989
202108111013,27987,27992,27986,27986,27989,27994,27988,27988
202108111014,27986,27986,27951,27954,27988,27988,27953,27958
202108111015,27954,27972,27951,27968,27958,27977,27953,27972
202108111016,27967,27977,27961,27974,27971,27981,27966,27979
202108111017,27974,27992,27974,27984,27979,27995,27978,27989
202108111018,27987,27995,27986,27995,27989,27999,27989,27998
202108111019,27995,28007,27994,28007,27998,28009,27998,28009
202108111020,28007,28007,27999,28002,28009,28011,28003,28005
202108111021,28002,28002,27996,28002,28005,28007,27999,28004
202108111022,28002,28002,27994,27997,28004,28004,27998,28000
202108111023,27997,27997,27991,27993,28000,28002,27996,27996
202108111024,27993,27997,27991,27996,27996,27999,27993,27998
202108111025,27996,28000,27995,27999,27998,28004,27998,28003
202108111026,27999,28012,27999,28012,28003,28014,28003,28013
202108111027,28012,28027,28012,28027,28013,28030,28013,28029
202108111028,28027,28036,28024,28035,28029,28039,28028,28038
202108111029,28035,28036,28027,28029,28038,28038,28031,28034
202108111030,28028,28040,28026,28027,28033,28044,28028,28031
202108111031,28027,28039,28027,28035,28031,28043,28031,28038
202108111032,28035,28039,28021,28022,28038,28043,28025,28026
202108111033,28022,28031,28021,28022,28026,28034,28025,28027
202108111034,28022,28025,28021,28022,28029,28029,28023,28027
202108111035,28022,28026,28019,28024,28027,28029,28023,28028
202108111036,28023,28028,28021,28022,28028,28033,28024,28027
202108111037,28022,28027,28021,28021,28026,28029,28024,28026
202108111038,28021,28031,28021,28028,28026,28034,28024,28033
202108111039,28028,28030,28022,28024,28032,28034,28027,28028
202108111040,28025,28029,28017,28019,28028,28033,28021,28023
202108111041,28019,28020,28012,28012,28023,28024,28016,28016
202108111042,28012,28021,28012,28020,28016,28024,28016,28024
202108111043,28020,28027,28018,28025,28024,28031,28023,28029
202108111044,28024,28034,28022,28033,28029,28039,28026,28039
202108111045,28033,28033,28016,28016,28039,28039,28021,28021
202108111046,28017,28023,28013,28014,28021,28028,28018,28018
