日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202108310830,27693,27710,27692,27710,27705,27717,27700,27715
202108310831,27710,27710,27696,27700,27715,27715,27703,27705
202108310832,27700,27701,27698,27699,27705,27709,27705,27709
202108310833,27699,27703,27699,27702,27709,27710,27708,27710
202108310834,27702,27705,27701,27701,27710,27710,27708,27708
202108310835,27701,27703,27700,27702,27708,27709,27704,27705
202108310836,27702,27704,27700,27702,27705,27710,27704,27704
202108310837,27702,27702,27702,27702,27704,27704,27703,27703
202108310838,27702,27702,27685,27686,27703,27704,27689,27693
202108310839,27686,27688,27685,27687,27693,27694,27689,27689
202108310840,27687,27687,27675,27677,27689,27689,27680,27680
202108310841,27677,27677,27670,27671,27680,27680,27673,27674
202108310842,27671,27672,27665,27671,27674,27677,27672,27675
202108310843,27671,27672,27665,27667,27675,27678,27669,27669
202108310844,27667,27677,27663,27675,27669,27683,27668,27681
202108310845,27665,27670,27642,27651,27666,27673,27650,27655
202108310846,27651,27654,27651,27653,27655,27658,27655,27658
202108310847,27653,27662,27653,27660,27658,27665,27658,27664
202108310848,27660,27662,27657,27658,27665,27667,27663,27663
202108310849,27658,27659,27652,27654,27663,27663,27656,27659
202108310850,27652,27655,27651,27655,27659,27659,27656,27658
202108310851,27655,27656,27641,27645,27658,27659,27645,27649
202108310852,27645,27646,27643,27646,27649,27652,27647,27650
202108310853,27646,27646,27643,27646,27650,27651,27648,27648
202108310854,27646,27649,27646,27649,27648,27653,27648,27653
202108310855,27649,27658,27648,27656,27653,27663,27653,27658
202108310856,27656,27656,27652,27655,27658,27659,27656,27659
202108310857,27655,27657,27651,27656,27659,27659,27655,27659
202108310858,27656,27660,27656,27660,27659,27664,27658,27664
202108310859,27660,27665,27657,27663,27664,27669,27662,27667
202108310900,27663,27673,27660,27660,27667,27677,27665,27666
202108310901,27660,27660,27642,27644,27665,27665,27646,27648
202108310902,27643,27643,27601,27611,27648,27648,27605,27613
202108310903,27611,27617,27596,27606,27613,27619,27601,27611
202108310904,27605,27611,27596,27606,27611,27614,27600,27611
202108310905,27604,27622,27602,27621,27610,27626,27606,27626
202108310906,27627,27662,27611,27662,27629,27664,27615,27664
202108310907,27661,27714,27660,27704,27665,27719,27663,27710
202108310908,27704,27726,27704,27707,27710,27729,27708,27711
202108310909,27706,27721,27706,27717,27711,27725,27710,27722
202108310910,27717,27733,27713,27728,27722,27737,27717,27733
202108310911,27728,27729,27695,27700,27733,27733,27699,27705
202108310912,27700,27700,27671,27672,27705,27706,27673,27673
202108310913,27672,27676,27638,27645,27673,27681,27643,27650
202108310914,27646,27651,27645,27650,27651,27655,27648,27654
202108310915,27650,27655,27622,27622,27654,27659,27626,27626
202108310916,27622,27648,27614,27648,27626,27653,27618,27653
202108310917,27646,27667,27643,27667,27651,27671,27648,27669
202108310918,27666,27667,27656,27666,27669,27672,27659,27671
202108310919,27666,27668,27652,27666,27671,27673,27656,27671
202108310920,27666,27672,27661,27661,27671,27676,27664,27665
202108310921,27661,27672,27660,27671,27665,27676,27663,27675
202108310922,27671,27672,27659,27661,27675,27675,27663,27666
202108310923,27661,27667,27656,27658,27666,27671,27660,27663
202108310924,27658,27665,27656,27659,27663,27669,27658,27663
202108310925,27660,27680,27659,27680,27663,27684,27663,27684
202108310926,27676,27694,27672,27692,27679,27699,27677,27695
202108310927,27692,27707,27686,27702,27696,27710,27691,27706
202108310928,27702,27704,27692,27697,27706,27708,27697,27701
202108310929,27697,27706,27694,27702,27700,27709,27698,27705
202108310930,27702,27702,27687,27688,27706,27707,27691,27694
202108310931,27688,27702,27688,27699,27694,27704,27693,27703
202108310932,27700,27700,27694,27700,27703,27704,27698,27703
202108310933,27700,27721,27699,27705,27703,27724,27703,27708
202108310934,27705,27717,27703,27717,27708,27722,27707,27719
202108310935,27717,27726,27712,27725,27719,27729,27716,27728
202108310936,27725,27725,27711,27716,27728,27729,27714,27721
202108310937,27716,27722,27696,27701,27720,27726,27701,27704
202108310938,27701,27726,27701,27726,27704,27729,27704,27728
202108310939,27726,27732,27721,27727,27728,27735,27723,27729
202108310940,27727,27727,27716,27724,27729,27731,27718,27728
202108310941,27724,27724,27716,27717,27728,27728,27720,27722
202108310942,27717,27722,27706,27706,27722,27726,27710,27711
202108310943,27706,27707,27696,27697,27709,27711,27698,27701
202108310944,27697,27709,27696,27707,27700,27714,27699,27711
202108310945,27707,27711,27701,27701,27712,27714,27703,27706
202108310946,27701,27706,27701,27701,27706,27711,27705,27705
202108310947,27701,27704,27696,27702,27705,27708,27699,27705
202108310948,27702,27715,27699,27711,27704,27719,27703,27716
202108310949,27711,27722,27709,27722,27715,27725,27713,27723
202108310950,27721,27724,27714,27721,27723,27729,27718,27723
202108310951,27721,27729,27719,27721,27724,27732,27723,27724
202108310952,27721,27730,27721,27727,27724,27734,27724,27729
202108310953,27727,27729,27720,27721,27729,27733,27723,27725
202108310954,27721,27723,27713,27714,27725,27728,27717,27718
202108310955,27714,27724,27714,27721,27718,27728,27718,27725
202108310956,27721,27723,27711,27712,27725,27727,27714,27714
202108310957,27711,27712,27706,27712,27713,27715,27710,27714
202108310958,27712,27722,27711,27718,27714,27724,27714,27723
202108310959,27718,27724,27718,27719,27723,27728,27723,27724
202108311000,27719,27722,27711,27711,27724,27724,27713,27713
202108311001,27711,27711,27693,27694,27713,27713,27697,27698
202108311002,27694,27694,27686,27686,27698,27698,27688,27690
202108311003,27687,27691,27681,27688,27691,27693,27683,27693
202108311004,27688,27700,27687,27700,27693,27704,27691,27704
202108311005,27700,27707,27696,27706,27704,27712,27700,27711
202108311006,27707,27719,27705,27716,27711,27724,27708,27720
202108311007,27716,27721,27711,27721,27720,27724,27713,27723
202108311008,27721,27725,27719,27725,27723,27728,27723,27728
202108311009,27725,27725,27721,27721,27728,27728,27726,27727
202108311010,27721,27734,27721,27726,27727,27739,27724,27732
202108311011,27726,27732,27720,27730,27732,27735,27723,27733
202108311012,27730,27732,27724,27729,27733,27736,27728,27733
202108311013,27728,27752,27728,27749,27733,27755,27733,27754
202108311014,27750,27784,27749,27775,27754,27788,27753,27779
202108311015,27776,27799,27776,27798,27778,27804,27778,27802
202108311016,27798,27800,27781,27782,27802,27804,27784,27786
202108311017,27782,27787,27770,27770,27786,27789,27773,27773
202108311018,27770,27781,27761,27780,27773,27784,27763,27783
202108311019,27780,27786,27776,27778,27783,27789,27778,27783
202108311020,27779,27786,27776,27784,27783,27789,27778,27789
202108311021,27785,27787,27776,27777,27788,27789,27778,27780
202108311022,27777,27784,27775,27778,27780,27788,27778,27782
202108311023,27778,27782,27772,27777,27783,27785,27775,27779
202108311024,27777,27777,27770,27770,27779,27781,27773,27773
202108311025,27770,27771,27766,27771,27773,27774,27771,27773
202108311026,27771,27771,27764,27765,27773,27774,27768,27769
202108311027,27765,27766,27761,27762,27769,27769,27765,27766
202108311028,27762,27764,27756,27763,27766,27769,27761,27768
202108311029,27762,27763,27753,27755,27767,27767,27758,27758
202108311030,27754,27766,27754,27765,27759,27769,27759,27768
202108311031,27765,27767,27756,27759,27768,27769,27759,27763
202108311032,27759,27762,27752,27754,27763,27764,27757,27758
202108311033,27753,27764,27753,27761,27758,27768,27756,27763
202108311034,27760,27761,27756,27757,27764,27764,27758,27761
202108311035,27757,27764,27756,27762,27762,27768,27760,27767
202108311036,27763,27766,27761,27766,27767,27768,27763,27768
202108311037,27765,27766,27757,27762,27768,27768,27763,27764
202108311038,27762,27762,27751,27756,27764,27764,27756,27761
202108311039,27756,27762,27753,27758,27761,27764,27758,27764
202108311040,27758,27762,27756,27757,27764,27765,27759,27761
202108311041,27757,27762,27756,27762,27762,27764,27759,27764
202108311042,27762,27765,27756,27765,27764,27768,27759,27768
202108311043,27765,27771,27763,27766,27768,27774,27768,27768
202108311044,27766,27766,27761,27761,27768,27769,27765,27767
202108311045,27761,27764,27761,27762,27767,27769,27765,27766
202108311046,27762,27772,27761,27770,27766,27774,27765,27774
202108311047,27770,27770,27766,27767,27774,27774,27769,27769
202108311048,27767,27767,27761,27763,27769,27769,27765,27766
