日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202102181600,13905,13906.2,13893.9,13902.1,13907.8,13908.7,13899,13904.9
202102181601,13902.3,13908.9,13893.9,13908.3,13905.1,13911.6,13898.7,13911.1
202102181602,13908.3,13910.7,13905.3,13908.9,13911.1,13913.7,13908,13912.6
202102181603,13908.7,13911.2,13906.4,13911,13912.4,13913.9,13910.1,13912.8
202102181604,13910.6,13910.6,13906.9,13907.9,13912.4,13912.7,13909.5,13911.7
202102181605,13907.9,13908.6,13907.3,13908.1,13911.7,13912.3,13911.3,13911.9
202102181606,13908.1,13908.5,13896.8,13896.8,13911.9,13912.2,13899.6,13899.6
202102181607,13896.8,13899.5,13895.6,13899.2,13899.6,13903.3,13898.9,13902.9
202102181608,13899,13900.9,13896.5,13899.8,13902.7,13903.6,13898.7,13901.6
202102181609,13899.6,13899.8,13897.6,13897.7,13901.4,13902.4,13899.2,13900.4
202102181610,13897.8,13904.7,13896.7,13901.3,13900.5,13907.4,13899.2,13904
202102181611,13901.2,13901.2,13897,13899.8,13903.9,13903.9,13899.8,13901.6
202102181612,13899.6,13899.8,13895.1,13895.4,13901.4,13902.1,13897.9,13899.1
202102181613,13895.3,13896.1,13893.7,13893.8,13899,13899,13896.1,13896.5
202102181614,13893.8,13894.8,13888.3,13888.7,13896.5,13896.8,13890.7,13891.4
202102181615,13888.7,13888.7,13877.5,13883,13891.4,13891.4,13880.1,13885.8
202102181616,13882.9,13889.9,13882.1,13888.5,13885.7,13892.1,13884.9,13892.1
202102181617,13888.7,13894.9,13888.7,13894.1,13892.3,13897,13891.7,13896.8
202102181618,13894.2,13897.4,13890.9,13895.1,13896.9,13899.1,13892.8,13897.8
202102181619,13896,13899.3,13892.3,13898.5,13898.7,13901.2,13894.7,13901.2
202102181620,13898.8,13898.8,13894.2,13895.4,13901.5,13901.5,13896.9,13898.2
202102181621,13895.4,13896.9,13891.9,13893.9,13898.2,13899.6,13893.8,13895.7
202102181622,13893.9,13896.4,13893,13895.1,13895.7,13898.9,13895.7,13897.8
202102181623,13895.2,13898.3,13894.5,13897.9,13897.9,13901.1,13897.2,13900.6
