日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201812210830,20360,20361,20332,20334,20368,20368,20338,20340
201812210831,20334,20336,20334,20336,20340,20341,20339,20340
201812210832,20336,20336,20334,20335,20340,20344,20340,20342
201812210833,20335,20343,20335,20336,20342,20350,20342,20347
201812210834,20336,20342,20336,20342,20347,20348,20344,20344
201812210835,20342,20342,20334,20339,20344,20345,20340,20345
201812210836,20339,20339,20335,20335,20345,20345,20343,20343
201812210837,20335,20338,20335,20338,20343,20345,20343,20344
201812210838,20339,20340,20336,20337,20345,20346,20343,20344
201812210839,20337,20337,20335,20336,20344,20344,20343,20343
201812210840,20336,20345,20336,20345,20343,20350,20343,20349
201812210841,20345,20351,20340,20341,20349,20356,20348,20348
201812210842,20341,20352,20340,20351,20348,20359,20346,20354
201812210843,20351,20360,20351,20355,20354,20365,20354,20363
201812210844,20355,20357,20330,20330,20363,20363,20342,20342
201812210845,20340,20340,20287,20294,20341,20341,20299,20302
201812210846,20294,20296,20279,20281,20302,20307,20286,20286
201812210847,20281,20282,20270,20278,20286,20288,20279,20285
201812210848,20278,20284,20275,20284,20285,20288,20283,20288
201812210849,20284,20285,20277,20281,20288,20289,20288,20288
201812210850,20282,20284,20274,20284,20288,20290,20278,20289
201812210851,20284,20300,20281,20294,20289,20307,20289,20303
201812210852,20294,20300,20293,20300,20303,20309,20300,20309
201812210853,20300,20300,20289,20298,20309,20309,20298,20303
201812210854,20298,20301,20295,20301,20303,20304,20300,20303
201812210855,20301,20302,20299,20300,20303,20310,20303,20308
201812210856,20300,20301,20283,20283,20308,20309,20295,20295
201812210857,20283,20284,20266,20266,20295,20295,20275,20275
201812210858,20266,20268,20236,20242,20275,20276,20250,20252
201812210859,20242,20242,20227,20228,20251,20254,20233,20233
201812210900,20225,20228,20207,20216,20233,20246,20216,20229
201812210901,20217,20226,20214,20215,20230,20239,20224,20226
201812210902,20216,20216,20183,20183,20227,20227,20191,20191
201812210903,20182,20183,20165,20165,20191,20191,20171,20171
201812210904,20165,20169,20155,20156,20171,20174,20165,20166
201812210905,20156,20156,20114,20115,20166,20167,20125,20126
201812210906,20115,20155,20112,20153,20126,20167,20118,20167
201812210907,20152,20199,20152,20188,20166,20209,20162,20200
201812210908,20188,20189,20183,20186,20200,20200,20191,20195
201812210909,20186,20197,20186,20197,20195,20206,20194,20206
201812210910,20197,20229,20197,20229,20206,20240,20206,20238
201812210911,20229,20233,20203,20207,20238,20240,20215,20217
201812210912,20207,20207,20184,20184,20217,20217,20189,20191
201812210913,20184,20201,20180,20201,20191,20213,20187,20213
201812210914,20200,20222,20200,20222,20213,20230,20212,20227
201812210915,20222,20223,20203,20222,20227,20228,20213,20226
201812210916,20222,20227,20221,20227,20226,20232,20224,20230
201812210917,20227,20247,20226,20247,20230,20261,20230,20258
201812210918,20248,20259,20247,20256,20258,20268,20256,20263
201812210919,20256,20257,20242,20242,20263,20266,20254,20254
201812210920,20241,20243,20221,20232,20255,20255,20228,20241
201812210921,20232,20233,20215,20215,20241,20241,20221,20221
201812210922,20214,20214,20208,20212,20221,20221,20215,20218
201812210923,20212,20215,20194,20195,20218,20219,20202,20202
201812210924,20195,20202,20183,20184,20202,20209,20190,20190
201812210925,20184,20192,20182,20187,20190,20200,20190,20194
201812210926,20186,20187,20155,20160,20194,20194,20163,20166
201812210927,20160,20168,20160,20164,20166,20175,20164,20169
201812210928,20164,20171,20163,20169,20169,20182,20168,20178
201812210929,20169,20180,20169,20176,20178,20188,20178,20187
201812210930,20176,20190,20173,20189,20187,20201,20184,20195
201812210931,20189,20203,20189,20202,20195,20211,20194,20208
201812210932,20202,20223,20198,20212,20208,20230,20207,20223
201812210933,20212,20214,20205,20206,20223,20226,20212,20212
201812210934,20206,20206,20163,20170,20212,20212,20173,20185
201812210935,20170,20173,20135,20141,20186,20186,20145,20149
201812210936,20141,20168,20140,20157,20149,20178,20147,20168
201812210937,20157,20157,20145,20146,20168,20168,20152,20156
201812210938,20146,20163,20146,20163,20156,20168,20156,20168
201812210939,20163,20163,20150,20154,20168,20169,20155,20162
201812210940,20154,20158,20140,20144,20162,20167,20150,20155
201812210941,20144,20144,20107,20121,20155,20156,20116,20130
201812210942,20121,20142,20121,20137,20130,20152,20128,20144
201812210943,20135,20145,20135,20142,20145,20151,20144,20147
201812210944,20142,20143,20141,20142,20147,20150,20145,20150
201812210945,20142,20145,20141,20144,20150,20151,20147,20149
201812210946,20144,20159,20129,20142,20149,20167,20135,20153
201812210947,20142,20149,20141,20149,20153,20160,20152,20159
201812210948,20149,20152,20148,20149,20158,20161,20157,20157
201812210949,20149,20149,20117,20117,20158,20158,20124,20125
201812210950,20117,20131,20113,20125,20125,20143,20120,20132
201812210951,20125,20125,20121,20122,20132,20132,20126,20127
201812210952,20122,20123,20114,20115,20127,20129,20121,20122
201812210953,20115,20115,20104,20105,20122,20122,20111,20111
201812210954,20105,20121,20092,20121,20111,20131,20098,20131
201812210955,20121,20123,20114,20115,20131,20132,20123,20124
201812210956,20115,20119,20114,20115,20123,20127,20122,20123
201812210957,20115,20116,20103,20109,20123,20123,20110,20120
201812210958,20109,20142,20107,20142,20119,20147,20116,20147
201812210959,20142,20154,20142,20154,20147,20165,20147,20162
201812211000,20154,20154,20138,20149,20162,20162,20145,20155
201812211001,20149,20180,20149,20180,20155,20190,20154,20186
201812211002,20175,20175,20154,20154,20183,20185,20163,20163
201812211003,20154,20182,20150,20178,20163,20190,20157,20187
201812211004,20178,20179,20159,20170,20187,20187,20165,20178
201812211005,20170,20174,20168,20174,20178,20180,20177,20180
201812211006,20174,20176,20174,20175,20180,20180,20179,20179
201812211007,20175,20175,20168,20169,20179,20181,20175,20179
201812211008,20169,20180,20167,20179,20179,20184,20177,20184
201812211009,20191,20225,20189,20223,20195,20231,20195,20230
201812211010,20220,20221,20203,20209,20228,20228,20211,20217
201812211011,20209,20210,20199,20200,20217,20217,20209,20210
201812211012,20200,20200,20181,20191,20210,20210,20189,20201
201812211013,20190,20195,20189,20195,20201,20207,20197,20207
201812211014,20194,20202,20187,20189,20207,20210,20198,20202
201812211015,20189,20192,20187,20187,20202,20202,20193,20193
201812211016,20187,20192,20187,20189,20193,20201,20193,20198
201812211017,20189,20204,20187,20202,20198,20216,20194,20212
201812211018,20202,20202,20188,20194,20212,20212,20197,20201
201812211019,20194,20194,20174,20175,20201,20201,20181,20182
201812211020,20175,20199,20174,20194,20182,20206,20181,20202
201812211021,20194,20198,20191,20191,20202,20206,20197,20197
201812211022,20191,20193,20181,20181,20197,20200,20184,20185
201812211023,20181,20181,20166,20166,20184,20185,20170,20170
201812211024,20166,20179,20160,20178,20170,20186,20164,20184
201812211025,20178,20178,20168,20172,20184,20184,20174,20179
201812211026,20173,20191,20173,20191,20179,20197,20179,20197
201812211027,20191,20191,20175,20186,20196,20197,20182,20196
201812211028,20186,20188,20178,20180,20196,20196,20186,20186
201812211029,20180,20189,20180,20184,20186,20195,20186,20191
201812211030,20184,20193,20151,20152,20191,20199,20157,20160
201812211031,20152,20154,20125,20134,20161,20163,20132,20141
201812211032,20134,20135,20125,20126,20141,20141,20129,20131
201812211033,20126,20135,20123,20125,20131,20140,20130,20131
201812211034,20125,20125,20085,20099,20131,20131,20096,20106
201812211035,20099,20108,20096,20096,20106,20115,20102,20102
201812211036,20096,20121,20096,20120,20102,20130,20102,20124
201812211037,20120,20126,20119,20126,20123,20131,20123,20130
201812211038,20126,20135,20120,20120,20130,20140,20126,20128
201812211039,20120,20127,20113,20116,20129,20134,20122,20125
201812211040,20116,20119,20104,20105,20125,20125,20110,20110
201812211041,20104,20108,20101,20101,20110,20116,20104,20105
201812211042,20102,20102,20065,20070,20104,20104,20072,20076
201812211043,20070,20089,20070,20080,20076,20095,20075,20087
201812211044,20080,20085,20075,20076,20087,20090,20081,20085
201812211045,20076,20080,20073,20080,20085,20085,20082,20083
201812211046,20080,20099,20067,20072,20083,20105,20076,20079
201812211047,20072,20080,20072,20079,20079,20086,20079,20084
201812211048,20079,20080,20062,20066,20084,20084,20068,20074
201812211049,20067,20070,20047,20048,20074,20074,20053,20053
201812211050,20048,20058,20045,20051,20053,20065,20053,20057
201812211051,20051,20064,20051,20060,20057,20072,20057,20068
201812211052,20060,20063,20057,20059,20068,20069,20066,20066
201812211053,20059,20059,20052,20053,20066,20066,20056,20060
201812211054,20053,20055,20052,20053,20060,20060,20056,20058
201812211055,20053,20054,20051,20051,20058,20059,20054,20055
201812211056,20051,20051,20038,20040,20054,20055,20045,20046
201812211057,20040,20045,20039,20042,20046,20049,20044,20048
201812211058,20042,20046,20037,20039,20048,20053,20042,20044
201812211059,20039,20042,20038,20039,20044,20044,20043,20043
201812211100,20039,20039,20021,20022,20043,20043,20024,20025
201812211101,20022,20034,20022,20024,20025,20040,20024,20030
201812211102,20024,20025,20021,20022,20030,20031,20024,20024
201812211103,20022,20022,20002,20003,20024,20026,20006,20006
201812211104,20003,20010,20003,20006,20006,20015,20006,20009
201812211105,20006,20006,20002,20003,20009,20012,20006,20006
201812211106,20003,20018,20001,20015,20006,20023,20006,20018
201812211107,20015,20016,20008,20011,20018,20023,20015,20017
201812211108,20010,20015,20007,20007,20017,20019,20011,20011
201812211109,20006,20008,20002,20002,20012,20014,20006,20006
201812211110,20002,20002,19983,19995,20006,20006,19988,19999
201812211111,19995,19996,19989,19994,19999,19999,19993,19999
201812211112,19994,19995,19991,19994,19999,19999,19997,19999
201812211113,19994,19995,19987,19990,19999,19999,19991,19994
201812211114,19990,20006,19987,20000,19994,20011,19992,20004
201812211115,20000,20010,19999,20007,20004,20019,20003,20011
201812211116,20007,20013,19995,20007,20012,20018,20002,20012
201812211117,20007,20008,19991,19994,20012,20015,19994,20002
201812211118,19994,19996,19992,19992,20002,20004,19997,19997
201812211119,19992,19992,19985,19989,19997,19997,19989,19994
201812211120,19989,19990,19986,19989,19994,19995,19993,19993
201812211121,19989,19990,19982,19983,19993,19994,19986,19988
201812211122,19983,19983,19974,19975,19988,19988,19979,19980
201812211123,19976,19977,19943,19943,19980,19982,19947,19947
201812211124,19943,19954,19938,19948,19947,19960,19947,19954
201812211125,19948,19949,19939,19942,19954,19954,19943,19944
201812211126,19942,19955,19941,19949,19944,19960,19944,19954
201812211127,19949,19954,19941,19942,19954,19958,19946,19947
201812211128,19942,19962,19942,19962,19947,19969,19947,19969
201812211129,19962,19980,19959,19975,19969,19985,19967,19984
201812211130,19975,19983,19969,19983,19984,19992,19979,19992
201812211131,19983,19987,19980,19983,19992,19994,19990,19991
201812211132,19983,20020,19983,20020,19991,20024,19991,20023
201812211133,20020,20021,20014,20019,20023,20024,20020,20024
201812211134,20019,20020,20012,20013,20024,20024,20019,20019
201812211135,20013,20014,20012,20014,20019,20019,20018,20018
201812211136,20014,20014,20008,20013,20018,20019,20016,20019
201812211137,20013,20022,20012,20022,20019,20024,20018,20024
201812211138,20022,20025,20021,20022,20024,20034,20024,20028
201812211139,20024,20024,20021,20022,20033,20033,20026,20026
201812211140,20022,20022,20013,20017,20026,20027,20021,20024
201812211141,20017,20022,20016,20021,20024,20030,20022,20026
201812211142,20021,20029,20021,20027,20026,20034,20024,20034
201812211143,20027,20062,20027,20053,20034,20069,20034,20062
201812211144,20053,20070,20053,20067,20062,20074,20062,20074
201812211145,20067,20071,20063,20063,20074,20075,20070,20070
201812211146,20063,20065,20048,20049,20070,20071,20058,20058
201812211147,20049,20052,20034,20037,20058,20061,20043,20046
201812211148,20038,20038,20021,20022,20046,20046,20027,20027
201812211149,20022,20022,20009,20012,20027,20027,20019,20020
201812211150,20012,20023,20012,20023,20020,20032,20020,20030
201812211151,20023,20026,20020,20025,20030,20036,20030,20035
201812211152,20024,20026,20024,20025,20034,20036,20031,20033
201812211153,20025,20025,20024,20025,20033,20034,20031,20031
201812211154,20025,20027,20024,20027,20031,20035,20030,20035
201812211155,20027,20029,20014,20021,20035,20036,20023,20031
201812211156,20021,20050,20020,20038,20031,20061,20031,20049
201812211157,20038,20039,20023,20024,20049,20049,20033,20033
201812211158,20024,20028,20024,20027,20032,20036,20032,20036
201812211159,20027,20029,20024,20028,20036,20036,20033,20035
201812211200,20027,20029,20020,20020,20035,20036,20027,20027
201812211201,20020,20020,20013,20013,20027,20029,20021,20022
201812211202,20013,20014,20010,20011,20022,20022,20015,20019
201812211203,20011,20016,20010,20014,20019,20026,20018,20022
201812211204,20014,20016,20014,20016,20021,20024,20021,20021
201812211205,20016,20016,20003,20003,20021,20021,20009,20011
201812211206,20003,20004,19996,19997,20011,20011,20001,20005
201812211207,19997,19999,19989,19991,20005,20006,19996,20000
201812211208,19991,19993,19984,19985,20000,20001,19991,19991
201812211209,19985,19990,19984,19985,19991,19997,19991,19991
201812211210,19985,19985,19980,19981,19992,19992,19986,19987
201812211211,19981,19981,19968,19968,19987,19987,19974,19976
201812211212,19968,19982,19968,19980,19976,19991,19976,19986
201812211213,19980,19986,19980,19986,19986,19996,19986,19996
201812211214,19986,19990,19979,19979,19996,19996,19988,19988
201812211215,19979,19981,19979,19981,19988,19988,19985,19986
201812211216,19981,19988,19981,19988,19986,19996,19985,19996
201812211217,19988,19996,19988,19996,19996,20001,19996,20001
201812211218,19996,19996,19990,19995,20001,20001,19996,19999
201812211219,19995,20018,19990,20018,19999,20026,19996,20026
201812211220,20018,20024,20014,20024,20026,20031,20024,20030
201812211221,20024,20024,20020,20023,20030,20031,20028,20029
201812211222,20023,20041,20023,20041,20029,20046,20029,20044
201812211223,20040,20053,20040,20050,20044,20061,20044,20057
201812211224,20050,20051,20033,20035,20057,20060,20044,20045
201812211225,20034,20039,20033,20033,20042,20045,20039,20039
201812211226,20033,20034,20027,20031,20039,20039,20033,20033
201812211227,20031,20032,20022,20028,20033,20035,20032,20034
201812211228,20028,20029,20022,20022,20034,20035,20029,20029
201812211229,20019,20022,19994,20002,20027,20029,20007,20018
201812211230,20002,20019,19996,20016,20018,20032,20007,20020
201812211231,20015,20030,20015,20030,20020,20037,20020,20035
201812211232,20030,20050,20030,20050,20035,20056,20034,20056
201812211233,20050,20051,20030,20040,20056,20058,20039,20051
201812211234,20040,20065,20040,20062,20051,20070,20051,20069
201812211235,20063,20102,20063,20102,20069,20110,20069,20110
201812211236,20102,20112,20100,20109,20111,20119,20109,20118
201812211237,20109,20128,20103,20120,20118,20134,20113,20131
201812211238,20121,20135,20119,20123,20131,20141,20128,20128
201812211239,20123,20132,20120,20132,20128,20139,20127,20137
201812211240,20132,20139,20130,20137,20138,20147,20133,20145
201812211241,20136,20138,20120,20120,20144,20146,20127,20130
201812211242,20121,20122,20083,20083,20130,20130,20091,20091
201812211243,20083,20103,20081,20096,20091,20111,20089,20103
201812211244,20096,20099,20079,20082,20103,20108,20089,20091
201812211245,20082,20085,20064,20066,20090,20091,20075,20075
201812211246,20066,20066,20049,20050,20075,20075,20061,20061
201812211247,20050,20050,20028,20028,20059,20059,20038,20038
201812211248,20030,20035,20030,20034,20038,20040,20037,20039
201812211249,20034,20058,20034,20055,20039,20067,20039,20062
201812211250,20055,20056,20039,20040,20062,20062,20046,20048
201812211251,20040,20042,20031,20039,20048,20051,20038,20043
201812211252,20039,20039,20031,20033,20043,20044,20037,20038
