日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201907011600,7428.8,7431,7425.3,7430,7429.8,7432,7426.3,7431
201907011601,7430,7432.6,7428.8,7429.4,7431,7433.6,7429.8,7430.4
201907011602,7429.4,7434.2,7429.3,7434,7430.4,7435.2,7430.3,7435
201907011603,7434,7440,7433.4,7440,7435,7441,7434.4,7441
201907011604,7440,7441.4,7438.3,7439.2,7441,7442.4,7439.3,7440.2
201907011605,7439.1,7445.9,7438,7444.2,7440.1,7446.9,7439,7445.2
201907011606,7444.2,7448.4,7444.2,7446.5,7445.2,7449.4,7445.2,7447.5
201907011607,7446.5,7447.2,7443.4,7443.4,7447.5,7448.2,7444.4,7444.4
201907011608,7443.4,7445.6,7442.1,7443.9,7444.4,7446.6,7443.1,7444.9
201907011609,7443.9,7444.4,7441,7441,7444.9,7445.4,7442,7442
201907011610,7441,7442.3,7439.9,7441.9,7442,7443.3,7440.9,7442.9
201907011611,7441.9,7441.9,7438.5,7439.9,7442.9,7442.9,7439.5,7440.9
201907011612,7439.8,7441.3,7438.9,7439.7,7440.8,7442.3,7439.9,7440.7
201907011613,7439.7,7441.3,7438.9,7440.7,7440.7,7442.3,7439.9,7441.7
201907011614,7440.7,7443.5,7439.3,7441.2,7441.7,7444.5,7440.3,7442.2
201907011615,7441.2,7441.6,7435.7,7436.5,7442.2,7442.6,7436.7,7437.5
201907011616,7436.5,7437.3,7431.9,7432.1,7437.5,7438.3,7432.9,7433.1
201907011617,7432.2,7432.2,7429.2,7429.3,7433.2,7433.2,7430.2,7430.3
201907011618,7429.3,7429.3,7425.1,7425.1,7430.3,7430.3,7426.1,7426.1
201907011619,7425.1,7430.9,7425,7430.9,7426.1,7431.9,7426,7431.9
201907011620,7430.6,7432,7429,7429.9,7431.6,7433,7430,7430.9
201907011621,7429.9,7430.4,7429.7,7430.1,7430.9,7431.4,7430.7,7431.1
201907011622,7430.1,7432.5,7427.9,7430.9,7431.1,7433.5,7428.9,7431.9
201907011623,7430.9,7432.4,7430.1,7431.1,7431.9,7433.4,7431.1,7432.1
201907011624,7431.1,7431.6,7426.8,7429.8,7432.1,7432.6,7427.8,7430.8
201907011625,7429.8,7433.4,7429.6,7431.1,7430.8,7434.4,7430.6,7432.1
201907011626,7431.1,7431.1,7430.1,7430.4,7432.1,7432.1,7431.1,7431.4
201907011627,7430.4,7430.9,7429.3,7429.8,7431.4,7431.9,7430.3,7430.8
201907011628,7429.8,7431.8,7428.4,7430.9,7430.8,7432.8,7429.4,7431.9
201907011629,7430.9,7432,7428.2,7428.2,7431.9,7433,7429.2,7429.2
201907011630,7428.2,7430,7428.2,7429.1,7429.2,7431,7429.2,7430.1
201907011631,7429.1,7430.4,7429,7429.9,7430.1,7431.4,7430,7430.9
201907011632,7429.9,7432.5,7428.4,7432.1,7430.9,7433.5,7429.4,7433.1
201907011633,7432.1,7432.9,7431.1,7432.4,7433.1,7433.9,7432.1,7433.4
201907011634,7432.4,7432.5,7430.7,7431.3,7433.4,7433.5,7431.7,7432.3
201907011635,7431.3,7432.5,7429.4,7429.5,7432.3,7433.5,7430.4,7430.5
201907011636,7429.5,7433.2,7428.5,7433,7430.5,7434.2,7429.5,7434
