日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201908160700,7506.1,7512.5,7502.8,7511.3,7507.4,7514.2,7504.3,7512.8
201908160701,7511.5,7512.4,7508.5,7509.3,7513,7514.2,7509.6,7510.4
201908160702,7509.3,7509.8,7507.5,7508.5,7510.4,7511,7508.7,7509.5
201908160703,7508.3,7510.3,7507.6,7510.2,7509.4,7510.9,7508.8,7510.8
201908160704,7510.2,7510.2,7507.1,7508,7510.8,7510.8,7508.3,7509.1
201908160705,7508.6,7508.8,7506.3,7507.2,7509.4,7509.8,7507.3,7508.2
201908160706,7507.2,7507.9,7507.1,7507.5,7508.2,7509.1,7507.7,7509
201908160707,7507.5,7508.4,7507.4,7507.5,7509,7509.2,7508.3,7508.3
201908160708,7507.5,7508.1,7507.3,7508.1,7508.3,7508.9,7508.2,7508.9
201908160709,7508.1,7508.1,7503.7,7506.8,7508.9,7508.9,7505,7507.9
201908160710,7506.8,7508.1,7506.4,7508,7507.9,7509.1,7507.3,7508.8
201908160711,7508.1,7509.2,7507.9,7508.5,7508.9,7510,7508.8,7509.3
201908160712,7508.6,7509.2,7508.3,7509.2,7509.2,7510,7508.9,7510
201908160713,7509.2,7512.1,7509,7512.1,7510,7513.1,7509.9,7513.1
201908160714,7512.1,7514.4,7511.5,7513.9,7513.1,7515.1,7512.2,7514.5
201908160715,7513.9,7514.6,7513.1,7513.8,7514.5,7515.2,7513.7,7514.9
201908160716,7513.8,7513.8,7511.6,7512.4,7514.9,7514.9,7512.7,7513.5
201908160717,7512.4,7513.2,7511.7,7511.7,7513.5,7514,7512.5,7512.8
201908160718,7511.7,7512.3,7509.4,7509.8,7512.7,7513.1,7510.2,7510.9
201908160719,7509.8,7510.4,7508.2,7508.4,7510.9,7511,7509.1,7509.2
201908160720,7508.4,7510.9,7508,7510.5,7509.2,7511.8,7508.7,7511.3
201908160721,7510.5,7520.9,7510.3,7520.5,7511.3,7521.7,7511.3,7521.6
201908160722,7520.5,7520.5,7518,7519,7521.6,7521.6,7519,7519.8
201908160723,7519,7519.8,7518.8,7519.8,7519.8,7520.9,7519.5,7520.9
201908160724,7519.9,7523.8,7519.6,7522.5,7521,7524.7,7520.4,7523.3
201908160725,7522.5,7524.5,7520.5,7523.8,7523.3,7525.1,7521.5,7524.8
201908160726,7523.8,7523.8,7520.8,7522.1,7524.8,7524.8,7522,7522.9
201908160727,7522.1,7522.1,7521,7521.4,7522.9,7523.1,7522.2,7522.2
201908160728,7521.4,7522.1,7521.3,7522.1,7522.2,7523,7522.1,7522.9
201908160729,7522.1,7523.6,7522.1,7523.5,7522.9,7524.7,7522.9,7524.6
201908160730,7523.5,7524.2,7522,7524,7524.6,7524.8,7522.6,7524.8
201908160731,7523.9,7524,7523,7523.8,7524.7,7524.8,7523.8,7524.4
201908160732,7523.8,7524,7520.8,7521.7,7524.4,7524.6,7521.7,7522.8
201908160733,7521.7,7521.7,7519,7519.2,7522.8,7522.8,7519.6,7520
201908160734,7519.3,7519.8,7518.1,7518.1,7520.1,7520.7,7518.9,7518.9
201908160735,7518.1,7518.7,7517.4,7518,7518.9,7519.4,7518.1,7519
201908160736,7518,7518.6,7517.6,7518.4,7519,7519.3,7518.4,7519.2
201908160737,7518.4,7518.7,7517.5,7517.6,7519.2,7519.3,7518.3,7518.7
201908160738,7517.6,7518.5,7517,7517.1,7518.7,7519.1,7517.5,7518
201908160739,7517.1,7517.1,7516.3,7516.6,7518,7518,7517.1,7517.4
201908160740,7516.6,7517.3,7516.1,7516.1,7517.4,7518.2,7516.9,7516.9
201908160741,7516.1,7516.5,7515.1,7515.3,7516.9,7517.1,7515.7,7515.9
201908160742,7515.3,7516.5,7514.8,7516.2,7515.9,7517,7515.4,7517
201908160743,7516.2,7516.7,7516.2,7516.5,7517,7517.5,7517,7517.3
201908160744,7516.6,7517.2,7515.7,7517.1,7517.4,7518,7516.5,7517.9
201908160745,7517.1,7517.4,7516.5,7517.4,7517.9,7518.2,7517.2,7518.2
201908160746,7517.4,7518.4,7517.4,7518.3,7518.2,7519.5,7518.1,7519.1
201908160747,7518.3,7518.4,7517.7,7517.7,7519.1,7519.2,7518.2,7518.5
201908160748,7517.7,7519,7517.7,7519,7518.5,7519.8,7518.5,7519.7
201908160749,7519,7519.2,7518.2,7518.4,7519.7,7520,7519,7519.2
201908160750,7518.5,7519.4,7518.4,7518.4,7519.3,7520,7519.2,7519.5
201908160751,7518.4,7518.9,7518.4,7518.7,7519.5,7519.9,7519.2,7519.5
201908160752,7518.7,7518.7,7516.2,7517.3,7519.5,7519.5,7516.7,7518.1
201908160753,7517.3,7517.7,7517.3,7517.4,7518.1,7518.5,7518.1,7518.5
201908160754,7517.4,7517.7,7517.1,7517.4,7518.5,7518.5,7517.7,7518
201908160755,7517.4,7520,7517.4,7519.7,7518,7520.6,7518,7520.5
201908160756,7519.7,7520,7519,7519,7520.5,7520.6,7519.8,7519.8
201908160757,7519.1,7519.5,7517.9,7519.4,7519.9,7520.3,7518.7,7520
201908160758,7519.4,7519.4,7518.4,7518.7,7520,7520,7519.4,7519.5
201908160759,7518.7,7518.7,7518.4,7518.5,7519.5,7519.6,7519,7519.3
201908160800,7518.5,7518.5,7518.5,7518.5,7519.3,7519.3,7519.3,7519.3
201908160801,7518.5,7519.4,7518.5,7519.2,7519.3,7520.1,7519.3,7520
201908160802,7519.2,7520.5,7519.2,7520.2,7520,7521.3,7520,7521.3
201908160803,7520.2,7520.6,7519.9,7520.2,7521.3,7521.5,7520.4,7521.2
201908160804,7520.2,7521,7520.2,7520.6,7521.2,7521.7,7521,7521.7
201908160805,7520.5,7520.7,7519.5,7519.5,7521.6,7521.6,7520.3,7520.3
201908160806,7519.6,7519.7,7518.3,7518.5,7520.4,7520.5,7519.2,7519.3
201908160807,7518.5,7518.5,7517.6,7518.1,7519.3,7519.3,7518.2,7518.9
