日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202008070700,11260.3,11260.7,11252.5,11253.5,11260.8,11262.5,11253.2,11254.5
202008070701,11253.5,11255.7,11251.7,11255.4,11254.5,11256.9,11253.1,11256.7
202008070702,11255.4,11259.5,11255.4,11258.5,11256.7,11260.6,11256.7,11259.5
202008070703,11258.5,11258.5,11254.1,11256.8,11259.5,11259.5,11255.6,11257.9
202008070704,11257,11257.2,11255.4,11256,11258,11259,11256.7,11256.8
202008070705,11256,11258.1,11255.6,11257.3,11256.8,11259.2,11256.7,11258.9
202008070706,11257.1,11257.9,11256.3,11256.9,11258.7,11258.9,11257.4,11258
202008070707,11256.9,11257.2,11256.2,11256.4,11258,11258.1,11257.2,11257.2
202008070708,11256.4,11256.8,11254.7,11255.8,11257.2,11257.4,11256.2,11257.1
202008070709,11255.8,11256.8,11255.3,11256,11257.1,11258.1,11256.9,11257
202008070710,11256,11257,11256,11256.7,11257,11258.2,11257,11257.8
202008070711,11256.7,11256.9,11253.1,11253.6,11257.8,11257.8,11254.2,11255.2
202008070712,11253.6,11254.4,11252.1,11254,11255.2,11255.2,11253.2,11255.1
202008070713,11254,11254.7,11254,11254.1,11255.1,11255.9,11254.9,11255.2
202008070714,11254.1,11255,11254.1,11254.3,11255.2,11255.6,11255.1,11255.4
202008070715,11254.4,11255.5,11253.2,11253.4,11255.7,11256.3,11254.5,11255
202008070716,11253.2,11253.2,11251.7,11252.9,11254.8,11254.8,11252.7,11254.2
202008070717,11252.9,11253.4,11252.7,11253.2,11254.2,11254.4,11253.7,11254.3
202008070718,11253.2,11253.2,11249.9,11249.9,11254.2,11254.2,11251.1,11251.2
202008070719,11249.9,11250.2,11248.2,11249.1,11251.2,11251.6,11249.5,11249.9
202008070720,11249.1,11250.7,11249.1,11250.7,11249.9,11251.7,11249.9,11251.7
202008070721,11251,11255.3,11249.7,11253.1,11252,11255.9,11250.8,11254.4
202008070722,11253.3,11255.3,11253.3,11254.2,11254.6,11256.1,11254.5,11255.2
202008070723,11254.2,11256.1,11254,11256,11255.2,11257.3,11254.8,11257.3
202008070724,11256.3,11257.8,11256.2,11257.4,11257.6,11258.7,11257.5,11258.7
202008070725,11257.4,11257.8,11256.2,11256.2,11258.7,11258.7,11256.9,11257
202008070726,11256.1,11257.1,11255.1,11257,11256.9,11258.1,11256.4,11258.1
202008070727,11257,11257.4,11256.5,11257,11258,11258.1,11257.4,11257.8
202008070728,11257.2,11257.2,11256.1,11256.3,11258,11258,11256.9,11257.3
202008070729,11256.3,11257.9,11256.3,11256.8,11257.4,11258.8,11257.4,11257.9
202008070730,11256.8,11257.5,11256.2,11257.5,11257.9,11258.6,11257.5,11258.6
202008070731,11257.3,11258.3,11256.7,11257.8,11258.6,11259.3,11258,11258.9
202008070732,11257.8,11258.2,11257.8,11258,11258.9,11259.2,11258.8,11259.1
202008070733,11257.8,11258.3,11257.3,11257.9,11258.9,11259.1,11258.5,11258.7
202008070734,11257.9,11258.7,11257.6,11257.7,11258.7,11259.7,11258.2,11258.5
202008070735,11257.6,11257.6,11256.3,11256.3,11258.4,11258.4,11256.9,11257.3
202008070736,11256.3,11257.8,11256.3,11256.4,11257.3,11258.3,11256.9,11256.9
202008070737,11256.4,11256.6,11255.7,11255.7,11256.9,11257.4,11256.6,11256.8
202008070738,11255.9,11256,11254.7,11255.3,11257,11257,11256,11256.6
202008070739,11255.3,11255.6,11252.8,11253.2,11256.6,11256.6,11254.1,11254.8
202008070740,11253.2,11254.9,11253.2,11254.7,11254.8,11255.8,11254.7,11255.8
202008070741,11254.6,11254.7,11254,11254.7,11255.7,11256.3,11255.1,11256
