日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202108260700,1790.6,1791,1790.5,1790.7,1791.6,1791.7,1791.4,1791.4
202108260701,1790.9,1791,1790.9,1791,1791.3,1791.4,1791.3,1791.4
202108260702,1791,1791,1791,1791,1791.4,1791.4,1791.4,1791.4
202108260703,1791,1791.1,1790.9,1790.9,1791.4,1791.5,1791.3,1791.3
202108260704,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260705,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260706,1790.9,1790.9,1790.8,1790.8,1791.3,1791.3,1791.2,1791.2
202108260707,1790.8,1790.8,1790.8,1790.8,1791.2,1791.2,1791.2,1791.2
202108260708,1790.8,1790.8,1790.8,1790.8,1791.2,1791.2,1791.2,1791.2
202108260709,1790.8,1790.8,1790.8,1790.8,1791.2,1791.2,1791.2,1791.2
202108260710,1790.8,1790.8,1790.6,1790.6,1791.2,1791.2,1791,1791
202108260711,1790.6,1790.6,1790.6,1790.6,1791,1791,1791,1791
202108260712,1790.6,1790.6,1790.5,1790.5,1791,1791,1790.9,1790.9
202108260713,1790.5,1790.7,1790.5,1790.7,1790.9,1791.1,1790.9,1791.1
202108260714,1790.7,1790.7,1790.7,1790.7,1791.1,1791.1,1791.1,1791.1
202108260715,1790.7,1790.7,1790.7,1790.7,1791.1,1791.1,1791.1,1791.1
202108260716,1790.7,1790.7,1790.7,1790.7,1791.1,1791.1,1791.1,1791.1
202108260717,1790.7,1790.8,1790.7,1790.8,1791.1,1791.2,1791.1,1791.2
202108260718,1790.8,1790.8,1790.8,1790.8,1791.2,1791.2,1791.2,1791.2
202108260719,1790.8,1790.9,1790.8,1790.8,1791.2,1791.3,1791.2,1791.2
202108260720,1790.8,1790.8,1790.6,1790.6,1791.2,1791.2,1791,1791
202108260721,1790.5,1790.8,1790.5,1790.8,1790.9,1791.2,1790.9,1791.2
202108260722,1790.8,1790.8,1790.8,1790.8,1791.2,1791.2,1791.2,1791.2
202108260723,1790.8,1790.8,1790.7,1790.7,1791.2,1791.2,1791.1,1791.1
202108260724,1790.7,1790.9,1790.7,1790.9,1791.1,1791.3,1791.1,1791.3
202108260725,1790.9,1790.9,1790.6,1790.6,1791.3,1791.3,1791,1791
202108260726,1790.6,1790.6,1790.5,1790.6,1791,1791,1790.9,1791
202108260727,1790.6,1790.7,1790.6,1790.7,1791,1791.1,1791,1791.1
202108260728,1790.7,1790.7,1790.7,1790.7,1791.1,1791.1,1791.1,1791.1
202108260729,1790.7,1790.7,1790.5,1790.5,1791.1,1791.1,1790.9,1790.9
202108260730,1790.5,1790.6,1790.5,1790.5,1790.9,1791,1790.9,1790.9
202108260731,1790.5,1790.5,1790.4,1790.4,1790.9,1790.9,1790.8,1790.8
202108260732,1790.4,1790.5,1790.3,1790.5,1790.8,1790.9,1790.7,1790.9
202108260733,1790.5,1790.6,1790.5,1790.6,1790.9,1791,1790.9,1791
202108260734,1790.6,1790.6,1790.5,1790.5,1791,1791,1790.9,1790.9
202108260735,1790.5,1790.7,1790.5,1790.5,1790.9,1791.1,1790.9,1790.9
202108260736,1790.5,1790.6,1790.4,1790.6,1790.9,1791,1790.8,1791
202108260737,1790.6,1790.6,1790.5,1790.6,1791,1791,1790.9,1791
202108260738,1790.6,1790.6,1790.5,1790.6,1791,1791,1790.9,1791
202108260739,1790.6,1790.6,1790.5,1790.6,1791,1791,1790.9,1791
202108260740,1790.6,1790.6,1790.6,1790.6,1791,1791,1791,1791
202108260741,1790.6,1790.6,1790.6,1790.6,1791,1791,1791,1791
202108260742,1790.6,1790.8,1790.6,1790.8,1791,1791.2,1791,1791.2
202108260743,1790.8,1790.8,1790.7,1790.7,1791.2,1791.2,1791.1,1791.1
202108260744,1790.7,1790.8,1790.7,1790.8,1791.1,1791.2,1791.1,1791.2
202108260745,1790.8,1790.9,1790.7,1790.7,1791.2,1791.3,1791.1,1791.1
202108260746,1790.7,1790.7,1790.6,1790.6,1791.1,1791.1,1791,1791
202108260747,1790.6,1790.7,1790.6,1790.7,1791,1791.1,1791,1791.1
202108260748,1790.7,1790.7,1790.7,1790.7,1791.1,1791.1,1791.1,1791.1
202108260749,1790.7,1790.8,1790.7,1790.8,1791.1,1791.2,1791.1,1791.2
202108260750,1790.8,1790.9,1790.8,1790.9,1791.2,1791.3,1791.2,1791.3
202108260751,1790.9,1790.9,1790.8,1790.9,1791.3,1791.3,1791.2,1791.3
202108260752,1790.9,1791,1790.9,1790.9,1791.3,1791.4,1791.3,1791.3
202108260753,1790.9,1791,1790.8,1790.8,1791.3,1791.4,1791.2,1791.2
202108260754,1790.8,1791.1,1790.8,1791,1791.2,1791.5,1791.2,1791.4
202108260755,1791,1791.2,1791,1791.2,1791.4,1791.6,1791.4,1791.6
202108260756,1791.2,1791.2,1791,1791,1791.6,1791.6,1791.4,1791.4
202108260757,1791,1791,1790.8,1790.8,1791.4,1791.4,1791.2,1791.2
202108260758,1790.8,1790.9,1790.8,1790.9,1791.2,1791.3,1791.2,1791.3
202108260759,1790.9,1790.9,1790.8,1790.8,1791.3,1791.3,1791.2,1791.2
202108260800,1790.8,1790.9,1790.8,1790.8,1791.2,1791.3,1791.2,1791.2
202108260801,1790.9,1790.9,1790.8,1790.9,1791.3,1791.3,1791.2,1791.3
202108260802,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260803,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260804,1790.9,1791,1790.9,1790.9,1791.3,1791.4,1791.3,1791.3
202108260805,1790.9,1790.9,1790.8,1790.8,1791.3,1791.3,1791.2,1791.2
202108260806,1790.8,1790.8,1790.8,1790.8,1791.2,1791.2,1791.2,1791.2
202108260807,1790.7,1790.7,1790.7,1790.7,1791.1,1791.1,1791.1,1791.1
202108260808,1790.7,1790.8,1790.7,1790.8,1791.1,1791.2,1791.1,1791.2
202108260809,1790.8,1790.9,1790.8,1790.9,1791.2,1791.3,1791.2,1791.3
202108260810,1790.9,1790.9,1790.8,1790.8,1791.3,1791.3,1791.2,1791.2
202108260811,1790.8,1790.9,1790.8,1790.9,1791.2,1791.3,1791.2,1791.3
202108260812,1790.9,1791,1790.9,1790.9,1791.3,1791.4,1791.3,1791.3
202108260813,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260814,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260815,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260816,1790.9,1790.9,1790.8,1790.8,1791.3,1791.3,1791.2,1791.2
202108260817,1790.8,1790.9,1790.8,1790.9,1791.2,1791.3,1791.2,1791.3
202108260818,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260819,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260820,1790.9,1791,1790.9,1791,1791.3,1791.4,1791.3,1791.4
202108260821,1791,1791,1791,1791,1791.4,1791.4,1791.4,1791.4
202108260822,1791,1791,1790.9,1790.9,1791.4,1791.4,1791.3,1791.3
202108260823,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260824,1790.9,1791,1790.9,1791,1791.3,1791.4,1791.3,1791.4
202108260825,1791,1791,1790.9,1790.9,1791.4,1791.4,1791.3,1791.3
202108260826,1791,1791,1791,1791,1791.4,1791.4,1791.4,1791.4
202108260827,1791,1791.1,1791,1791.1,1791.4,1791.5,1791.4,1791.5
202108260828,1791.1,1791.1,1791,1791.1,1791.5,1791.5,1791.4,1791.5
202108260829,1791.1,1791.2,1791.1,1791.1,1791.5,1791.6,1791.5,1791.5
202108260830,1791.1,1791.1,1791,1791,1791.5,1791.5,1791.4,1791.4
202108260831,1791,1791.1,1791,1791.1,1791.4,1791.5,1791.4,1791.5
202108260832,1791,1791.1,1791,1791.1,1791.4,1791.5,1791.4,1791.5
202108260833,1791,1791.1,1791,1791,1791.4,1791.5,1791.4,1791.4
202108260834,1791,1791.2,1791,1791.2,1791.4,1791.6,1791.4,1791.6
202108260835,1791.2,1791.2,1791.1,1791.2,1791.6,1791.6,1791.5,1791.6
202108260836,1791.2,1791.2,1791.2,1791.2,1791.6,1791.6,1791.6,1791.6
202108260837,1791.2,1791.2,1791.2,1791.2,1791.6,1791.6,1791.6,1791.6
202108260838,1791.2,1791.3,1791.2,1791.3,1791.6,1791.7,1791.6,1791.7
202108260839,1791.3,1791.3,1791.2,1791.3,1791.7,1791.7,1791.6,1791.7
202108260840,1791.3,1791.3,1791.2,1791.2,1791.7,1791.7,1791.6,1791.6
202108260841,1791.2,1791.2,1791.2,1791.2,1791.6,1791.6,1791.6,1791.6
202108260842,1791.2,1791.3,1791.2,1791.3,1791.6,1791.7,1791.6,1791.7
202108260843,1791.3,1791.3,1791.2,1791.3,1791.7,1791.7,1791.6,1791.7
202108260844,1791.3,1791.3,1791.2,1791.3,1791.7,1791.7,1791.6,1791.7
202108260845,1791.3,1791.3,1791.1,1791.1,1791.7,1791.7,1791.5,1791.5
202108260846,1791.1,1791.1,1791.1,1791.1,1791.5,1791.5,1791.5,1791.5
202108260847,1791.1,1791.2,1791.1,1791.1,1791.5,1791.6,1791.5,1791.5
202108260848,1791.1,1791.1,1791.1,1791.1,1791.5,1791.5,1791.5,1791.5
202108260849,1791.1,1791.1,1791.1,1791.1,1791.5,1791.5,1791.5,1791.5
202108260850,1791.1,1791.1,1791,1791,1791.5,1791.5,1791.4,1791.4
202108260851,1791,1791,1791,1791,1791.4,1791.4,1791.4,1791.4
202108260852,1791,1791,1791,1791,1791.4,1791.4,1791.4,1791.4
202108260853,1791,1791.1,1791,1791,1791.4,1791.5,1791.4,1791.4
202108260854,1791,1791.1,1791,1791.1,1791.4,1791.5,1791.4,1791.5
202108260855,1791.1,1791.1,1791,1791,1791.5,1791.5,1791.4,1791.4
202108260856,1791.1,1791.2,1791,1791.2,1791.5,1791.6,1791.4,1791.6
202108260857,1791.2,1791.2,1791.1,1791.2,1791.6,1791.6,1791.5,1791.6
202108260858,1791.2,1791.3,1791.2,1791.3,1791.6,1791.7,1791.6,1791.7
202108260859,1791.3,1791.5,1791.3,1791.4,1791.7,1791.9,1791.7,1791.8
202108260900,1791.4,1791.4,1791,1791,1791.8,1791.8,1791.4,1791.4
202108260901,1791,1791,1790.7,1790.9,1791.4,1791.4,1791.1,1791.3
202108260902,1790.9,1790.9,1790.9,1790.9,1791.3,1791.3,1791.3,1791.3
202108260903,1790.9,1791.5,1790.9,1791.5,1791.3,1791.9,1791.3,1791.9
202108260904,1791.5,1791.7,1791.4,1791.7,1791.9,1792.1,1791.8,1792.1
202108260905,1791.7,1791.8,1791.6,1791.8,1792.1,1792.2,1792,1792.2
202108260906,1791.8,1791.8,1791.6,1791.6,1792.2,1792.2,1792,1792
202108260907,1791.6,1791.6,1791.4,1791.4,1792,1792,1791.8,1791.8
202108260908,1791.4,1791.4,1791.2,1791.2,1791.8,1791.8,1791.6,1791.6
202108260909,1791.2,1791.6,1791.2,1791.4,1791.6,1792,1791.6,1791.8
202108260910,1791.3,1791.4,1791.1,1791.4,1791.7,1791.8,1791.5,1791.8
202108260911,1791.4,1791.5,1791.4,1791.4,1791.8,1791.9,1791.8,1791.8
202108260912,1791.4,1791.5,1791.3,1791.4,1791.8,1791.9,1791.7,1791.8
202108260913,1791.4,1791.5,1791.2,1791.2,1791.8,1791.9,1791.6,1791.6
202108260914,1791.2,1791.4,1791.1,1791.3,1791.6,1791.8,1791.5,1791.7
202108260915,1791.3,1791.7,1791.2,1791.2,1791.7,1792.1,1791.6,1791.6
202108260916,1791.2,1791.3,1791.1,1791.3,1791.6,1791.7,1791.5,1791.7
202108260917,1791.3,1791.4,1791.2,1791.3,1791.7,1791.8,1791.6,1791.7
202108260918,1791.3,1791.3,1791.1,1791.2,1791.7,1791.7,1791.5,1791.6
202108260919,1791.3,1791.3,1791.1,1791.2,1791.7,1791.7,1791.5,1791.6
202108260920,1791.2,1791.2,1790.8,1791,1791.6,1791.6,1791.2,1791.4
202108260921,1791,1791.2,1791,1791.2,1791.4,1791.6,1791.4,1791.6
202108260922,1791.2,1791.2,1791.1,1791.2,1791.6,1791.6,1791.5,1791.6
202108260923,1791.2,1791.4,1791.2,1791.4,1791.6,1791.8,1791.6,1791.8
202108260924,1791.4,1791.6,1791.4,1791.6,1791.8,1792,1791.8,1792
202108260925,1791.6,1791.6,1791.3,1791.3,1792,1792,1791.7,1791.7
202108260926,1791.3,1791.3,1791,1791,1791.7,1791.7,1791.4,1791.4
202108260927,1791,1791.3,1790.9,1791.3,1791.4,1791.7,1791.3,1791.7
202108260928,1791.3,1791.3,1791,1791.1,1791.7,1791.7,1791.4,1791.5
202108260929,1791.1,1791.2,1791,1791,1791.5,1791.6,1791.4,1791.4
202108260930,1791,1791.1,1790.8,1790.8,1791.4,1791.5,1791.2,1791.2
202108260931,1790.8,1790.8,1790.5,1790.5,1791.2,1791.2,1790.9,1790.9
202108260932,1790.5,1790.7,1790.5,1790.6,1790.9,1791.1,1790.9,1791
202108260933,1790.6,1790.8,1790.6,1790.8,1791,1791.2,1791,1791.2
202108260934,1790.8,1790.9,1790.4,1790.5,1791.2,1791.3,1790.8,1790.9
202108260935,1790.5,1790.5,1790.3,1790.4,1790.9,1790.9,1790.7,1790.8
202108260936,1790.4,1790.6,1790.4,1790.6,1790.8,1791,1790.8,1791
202108260937,1790.6,1790.8,1790.6,1790.8,1791,1791.2,1791,1791.2
202108260938,1790.8,1790.8,1790.6,1790.7,1791.2,1791.2,1791,1791.1
202108260939,1790.7,1790.8,1790.7,1790.7,1791.1,1791.2,1791.1,1791.1
202108260940,1790.7,1790.7,1790.6,1790.6,1791.1,1791.1,1791,1791
202108260941,1790.6,1790.6,1790.6,1790.6,1791,1791,1791,1791
202108260942,1790.6,1790.7,1790.6,1790.7,1791,1791.1,1791,1791.1
202108260943,1790.7,1790.8,1790.7,1790.7,1791.1,1791.2,1791.1,1791.1
202108260944,1790.7,1790.8,1790.7,1790.7,1791.1,1791.2,1791.1,1791.1
202108260945,1790.7,1790.8,1790.6,1790.7,1791.1,1791.2,1791,1791.1
202108260946,1790.7,1790.8,1790.7,1790.7,1791.1,1791.2,1791.1,1791.1
