日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202108230700,1780.1,1781.3,1778.9,1780.9,1780.8,1782.4,1780.8,1781.3
202108230701,1780.9,1781.5,1780.5,1780.5,1781.3,1782.4,1781.3,1781.4
202108230702,1780.5,1781.6,1780.5,1781.2,1781.4,1782.2,1781.4,1781.7
202108230703,1781.2,1781.5,1781,1781,1781.7,1782.3,1781.6,1781.7
202108230704,1781,1781.5,1781,1781.1,1781.7,1782.3,1781.7,1781.8
202108230705,1781.2,1781.4,1781.1,1781.3,1781.8,1781.8,1781.5,1781.7
202108230706,1781.3,1781.4,1781.3,1781.4,1781.7,1781.8,1781.7,1781.8
202108230707,1781.4,1781.5,1781.3,1781.4,1781.8,1781.9,1781.7,1781.8
202108230708,1781.4,1781.5,1781.4,1781.5,1781.8,1781.9,1781.8,1781.9
202108230709,1781.5,1781.8,1781.5,1781.7,1781.9,1782.2,1781.9,1782.1
202108230710,1781.7,1781.9,1781.6,1781.8,1782.1,1782.3,1782,1782.2
202108230711,1781.8,1782.2,1781.8,1782,1782.2,1782.6,1782.2,1782.4
202108230712,1782,1782.2,1781.9,1782,1782.4,1782.6,1782.3,1782.4
202108230713,1782,1782,1781.7,1781.8,1782.4,1782.4,1782.1,1782.2
202108230714,1781.8,1782.3,1781.8,1782.3,1782.2,1782.7,1782.2,1782.7
202108230715,1782.3,1782.3,1781.8,1781.9,1782.7,1782.7,1782.2,1782.3
202108230716,1781.9,1781.9,1781.3,1781.4,1782.3,1782.3,1781.7,1781.8
202108230717,1781.4,1781.4,1781.4,1781.4,1781.8,1781.8,1781.8,1781.8
202108230718,1781.4,1781.4,1780.9,1780.9,1781.8,1781.8,1781.3,1781.3
202108230719,1780.9,1781.1,1780.7,1781,1781.3,1781.5,1781.1,1781.4
202108230720,1781,1781,1780.6,1780.8,1781.4,1781.4,1781,1781.2
202108230721,1780.8,1780.8,1780.4,1780.5,1781.2,1781.2,1780.8,1780.9
202108230722,1780.4,1780.5,1780.2,1780.2,1780.8,1780.9,1780.6,1780.6
202108230723,1780.2,1780.2,1779.8,1779.9,1780.6,1780.6,1780.2,1780.3
202108230724,1779.9,1780,1779.8,1780,1780.3,1780.4,1780.2,1780.4
202108230725,1780,1780,1779.9,1779.9,1780.4,1780.4,1780.3,1780.3
202108230726,1779.9,1780,1779.9,1780,1780.3,1780.4,1780.3,1780.4
202108230727,1780,1780.3,1780,1780.2,1780.4,1780.7,1780.4,1780.6
202108230728,1780.2,1780.2,1780.1,1780.1,1780.6,1780.6,1780.5,1780.5
202108230729,1780.1,1780.3,1780.1,1780.3,1780.5,1780.7,1780.5,1780.7
202108230730,1780.3,1780.4,1780,1780.1,1780.7,1780.8,1780.4,1780.5
202108230731,1780.1,1780.2,1780.1,1780.2,1780.5,1780.6,1780.5,1780.6
202108230732,1780.2,1780.4,1780.1,1780.2,1780.6,1780.8,1780.5,1780.6
202108230733,1780.2,1780.5,1780,1780.4,1780.6,1780.9,1780.4,1780.8
202108230734,1780.5,1780.6,1780.4,1780.5,1780.9,1781,1780.8,1780.9
202108230735,1780.5,1780.5,1779.9,1779.9,1780.9,1780.9,1780.3,1780.3
202108230736,1779.9,1779.9,1779.7,1779.7,1780.3,1780.3,1780.1,1780.1
202108230737,1779.7,1779.7,1779.6,1779.6,1780.1,1780.1,1780,1780
202108230738,1779.6,1779.7,1779.5,1779.6,1780,1780.1,1779.9,1780
202108230739,1779.6,1779.6,1779.1,1779.1,1780,1780,1779.5,1779.5
202108230740,1779.1,1779.5,1779.1,1779.5,1779.5,1779.9,1779.5,1779.9
202108230741,1779.5,1779.6,1779.3,1779.5,1779.9,1780,1779.7,1779.9
202108230742,1779.5,1779.5,1779.3,1779.3,1779.9,1779.9,1779.7,1779.7
202108230743,1779.3,1779.4,1779.1,1779.4,1779.7,1779.8,1779.5,1779.8
202108230744,1779.4,1779.4,1779.1,1779.1,1779.8,1779.8,1779.5,1779.5
202108230745,1779.1,1779.2,1779,1779.1,1779.5,1779.6,1779.4,1779.5
202108230746,1779.1,1779.1,1779,1779,1779.5,1779.5,1779.4,1779.4
