日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202005210830,20712,20721,20712,20721,20720,20728,20719,20728
202005210831,20722,20734,20717,20717,20730,20740,20725,20725
202005210832,20717,20722,20709,20710,20725,20725,20714,20714
202005210833,20710,20712,20707,20709,20714,20715,20714,20715
202005210834,20709,20712,20705,20712,20715,20721,20710,20719
202005210835,20712,20712,20709,20711,20719,20719,20714,20715
202005210836,20711,20711,20705,20706,20715,20715,20708,20709
202005210837,20706,20712,20705,20709,20709,20721,20709,20715
202005210838,20709,20720,20709,20720,20715,20727,20715,20727
202005210839,20720,20722,20719,20721,20727,20727,20724,20726
202005210840,20721,20722,20709,20711,20726,20726,20717,20717
202005210841,20711,20712,20702,20703,20717,20718,20708,20710
202005210842,20702,20713,20699,20713,20709,20720,20704,20719
202005210843,20713,20713,20705,20708,20719,20719,20711,20714
202005210844,20708,20712,20699,20699,20714,20715,20708,20708
202005210845,20700,20704,20690,20703,20701,20709,20697,20708
202005210846,20708,20715,20706,20715,20712,20719,20711,20718
202005210847,20715,20731,20715,20730,20718,20734,20718,20733
202005210848,20730,20732,20730,20732,20733,20737,20733,20736
202005210849,20732,20732,20721,20722,20736,20736,20725,20725
202005210850,20722,20722,20715,20722,20725,20725,20718,20724
202005210851,20722,20722,20720,20722,20724,20725,20723,20724
202005210852,20722,20722,20720,20721,20724,20724,20723,20723
202005210853,20721,20727,20721,20724,20723,20729,20723,20728
202005210854,20724,20727,20721,20727,20728,20730,20726,20730
202005210855,20727,20729,20726,20727,20730,20733,20729,20731
202005210856,20727,20727,20718,20719,20731,20731,20722,20723
202005210857,20719,20721,20716,20717,20723,20724,20718,20719
202005210858,20717,20717,20712,20716,20719,20722,20715,20718
202005210859,20716,20717,20711,20712,20718,20719,20713,20713
202005210900,20711,20711,20682,20697,20713,20713,20686,20701
202005210901,20697,20702,20681,20692,20700,20704,20684,20696
202005210902,20692,20707,20686,20706,20696,20712,20688,20708
202005210903,20706,20731,20706,20731,20708,20733,20708,20733
202005210904,20731,20734,20707,20717,20733,20738,20709,20721
202005210905,20717,20722,20691,20694,20720,20724,20695,20698
202005210906,20694,20712,20691,20707,20698,20716,20696,20709
202005210907,20707,20707,20692,20697,20709,20709,20697,20702
202005210908,20697,20699,20687,20692,20702,20704,20689,20694
202005210909,20692,20699,20686,20697,20694,20704,20688,20702
202005210910,20697,20697,20681,20686,20702,20702,20686,20688
202005210911,20685,20685,20672,20674,20688,20691,20677,20678
202005210912,20674,20685,20674,20681,20678,20689,20678,20683
202005210913,20681,20699,20680,20697,20683,20703,20683,20699
202005210914,20697,20702,20690,20702,20698,20705,20693,20705
202005210915,20704,20719,20701,20712,20708,20723,20706,20714
202005210916,20712,20712,20698,20702,20714,20714,20703,20706
202005210917,20702,20705,20696,20697,20705,20709,20700,20700
202005210918,20697,20697,20681,20687,20700,20701,20684,20690
202005210919,20687,20692,20681,20681,20690,20694,20686,20686
202005210920,20681,20696,20681,20692,20686,20699,20684,20696
202005210921,20691,20695,20684,20686,20697,20699,20688,20688
202005210922,20686,20686,20671,20676,20688,20689,20673,20678
202005210923,20676,20677,20671,20671,20678,20682,20674,20677
202005210924,20671,20674,20666,20674,20677,20679,20668,20678
202005210925,20674,20674,20663,20664,20678,20679,20668,20669
202005210926,20663,20663,20647,20650,20669,20669,20651,20653
202005210927,20648,20662,20648,20662,20653,20666,20652,20666
