日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202105110830,29253,29256,29243,29246,29259,29261,29250,29250
202105110831,29246,29251,29228,29228,29250,29258,29235,29239
202105110832,29228,29243,29228,29234,29239,29250,29239,29244
202105110833,29234,29243,29231,29238,29244,29249,29240,29249
202105110834,29238,29261,29236,29244,29249,29267,29248,29254
202105110835,29244,29245,29234,29237,29254,29254,29239,29245
202105110836,29237,29237,29220,29225,29245,29245,29228,29230
202105110837,29225,29233,29220,29222,29230,29240,29229,29229
202105110838,29222,29233,29222,29232,29229,29240,29229,29240
202105110839,29232,29247,29232,29241,29240,29251,29239,29247
202105110840,29241,29242,29227,29230,29247,29250,29235,29239
202105110841,29230,29240,29227,29232,29239,29249,29235,29242
202105110842,29232,29234,29225,29231,29242,29243,29233,29235
202105110843,29231,29236,29225,29236,29235,29243,29232,29240
202105110844,29236,29237,29230,29230,29240,29243,29234,29238
202105110845,29232,29270,29230,29265,29239,29277,29231,29275
202105110846,29264,29265,29244,29247,29272,29272,29249,29251
202105110847,29247,29254,29243,29248,29251,29258,29251,29254
202105110848,29248,29255,29232,29233,29254,29260,29236,29236
202105110849,29233,29233,29207,29214,29236,29236,29212,29219
202105110850,29214,29215,29207,29211,29219,29219,29211,29215
202105110851,29211,29231,29210,29217,29215,29236,29215,29223
202105110852,29217,29221,29215,29221,29224,29225,29219,29223
202105110853,29221,29227,29221,29226,29223,29229,29223,29228
202105110854,29226,29234,29226,29234,29228,29239,29228,29239
202105110855,29234,29235,29232,29235,29239,29239,29235,29239
202105110856,29235,29236,29226,29229,29239,29239,29230,29234
202105110857,29229,29264,29229,29260,29234,29269,29233,29266
202105110858,29260,29263,29250,29261,29266,29269,29255,29264
202105110859,29261,29272,29259,29259,29264,29275,29264,29265
202105110900,29259,29259,29212,29240,29264,29264,29218,29249
202105110901,29242,29243,29183,29190,29249,29249,29189,29194
202105110902,29190,29227,29167,29225,29194,29229,29171,29228
202105110903,29225,29304,29224,29261,29228,29310,29228,29265
202105110904,29261,29261,29223,29232,29265,29265,29229,29240
202105110905,29232,29232,29201,29206,29240,29240,29206,29212
202105110906,29206,29215,29196,29214,29212,29219,29200,29219
202105110907,29214,29232,29211,29230,29219,29234,29216,29233
202105110908,29230,29247,29228,29233,29233,29251,29233,29239
202105110909,29232,29239,29219,29239,29236,29244,29224,29244
202105110910,29239,29245,29225,29236,29244,29249,29230,29239
202105110911,29236,29257,29232,29234,29240,29259,29236,29239
202105110912,29235,29235,29220,29221,29239,29239,29223,29224
202105110913,29221,29222,29206,29209,29224,29228,29210,29215
202105110914,29210,29221,29203,29203,29215,29224,29208,29209
202105110915,29203,29206,29191,29192,29209,29209,29195,29195
202105110916,29192,29192,29161,29161,29195,29195,29165,29166
202105110917,29161,29177,29160,29164,29165,29181,29165,29169
202105110918,29166,29166,29077,29095,29169,29170,29082,29099
202105110919,29092,29092,28995,28995,29097,29097,29000,29001
