日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202110251600,7213.1,7216.6,7210.7,7212.9,7214.1,7217.6,7211.7,7213.9
202110251601,7212.9,7212.9,7209.3,7210.1,7213.9,7213.9,7210.3,7211.1
202110251602,7209.9,7213.1,7209.3,7211.9,7210.9,7214.1,7210.3,7212.9
202110251603,7211.9,7215,7210.1,7212.5,7212.9,7216,7211.1,7213.5
202110251604,7212.5,7213.6,7207.9,7209.4,7213.5,7214.6,7208.9,7210.4
202110251605,7209.4,7210.3,7205.7,7210.2,7210.4,7211.3,7206.7,7211.2
202110251606,7210.2,7210.2,7204.7,7204.7,7211.2,7211.2,7205.7,7205.7
202110251607,7204.7,7204.7,7201.9,7202.7,7205.7,7205.7,7202.9,7203.7
202110251608,7202.7,7203.9,7200.7,7200.7,7203.7,7204.9,7201.7,7201.7
202110251609,7200.7,7202.4,7199.5,7201.7,7201.7,7203.4,7200.5,7202.7
202110251610,7201.7,7202.6,7200.1,7202.1,7202.7,7203.6,7201.1,7203.1
202110251611,7202.1,7203.7,7200.8,7203.3,7203.1,7204.7,7201.8,7204.3
202110251612,7203.3,7203.4,7201.2,7203.4,7204.3,7204.4,7202.2,7204.4
202110251613,7203.4,7205,7202.9,7204.1,7204.4,7206,7203.9,7205.1
202110251614,7204.1,7204.1,7200.8,7202.4,7205.1,7205.1,7201.8,7203.4
202110251615,7202.4,7205.1,7202.4,7204.9,7203.4,7206.1,7203.4,7205.9
202110251616,7204.9,7205.9,7203,7204.3,7205.9,7206.9,7204,7205.3
202110251617,7204.3,7205.2,7203,7204.8,7205.3,7206.2,7204,7205.8
202110251618,7204.8,7206.6,7204.7,7206.1,7205.8,7207.6,7205.7,7207.1
202110251619,7206.1,7207,7204.2,7204.9,7207.1,7208,7205.2,7205.9
202110251620,7204.9,7205.4,7203.7,7204,7205.9,7206.4,7204.7,7205
202110251621,7204,7204,7202,7202,7205,7205,7203,7203
202110251622,7202,7203.3,7201.3,7202.7,7203,7204.3,7202.3,7203.7
202110251623,7202.7,7204.9,7202.5,7204.6,7203.7,7205.9,7203.5,7205.6
202110251624,7204.6,7207.4,7203.6,7207.3,7205.6,7208.4,7204.6,7208.3
202110251625,7207.3,7208.5,7204.5,7204.6,7208.3,7209.5,7205.5,7205.6
202110251626,7204.6,7205.5,7203.5,7204.4,7205.6,7206.5,7204.5,7205.4
202110251627,7204.4,7205.8,7203.8,7204.4,7205.4,7206.8,7204.8,7205.4
202110251628,7204.4,7205.5,7203.1,7203.4,7205.4,7206.5,7204.1,7204.4
202110251629,7203.5,7206.7,7203.4,7206.2,7204.5,7207.7,7204.4,7207.2
202110251630,7206.3,7206.8,7201.7,7202.2,7207.3,7207.8,7202.7,7203.2
202110251631,7202.2,7203.7,7202.2,7202.3,7203.2,7204.7,7203.2,7203.3
202110251632,7202.3,7204.3,7202.3,7204.3,7203.3,7205.3,7203.3,7205.3
202110251633,7204.3,7204.3,7202.1,7202.4,7205.3,7205.3,7203.1,7203.4
202110251634,7202.4,7204.3,7202.4,7204.1,7203.4,7205.3,7203.4,7205.1
202110251635,7204.1,7204.1,7201.7,7203.1,7205.1,7205.1,7202.7,7204.1
202110251636,7203.3,7204.1,7202.6,7203.1,7204.3,7205.1,7203.6,7204.1
202110251637,7203.1,7203.7,7202.2,7202.9,7204.1,7204.7,7203.2,7203.9
202110251638,7202.9,7205.5,7202.9,7204.9,7203.9,7206.5,7203.9,7205.9
202110251639,7204.9,7205.7,7204.4,7204.8,7205.9,7206.7,7205.4,7205.8
202110251640,7204.8,7204.8,7203.5,7203.6,7205.8,7205.8,7204.5,7204.6
202110251641,7203.6,7203.8,7202.7,7203.6,7204.6,7204.8,7203.7,7204.6
202110251642,7203.5,7204.9,7203,7204.4,7204.5,7205.9,7204,7205.4
202110251643,7204.4,7205.2,7203.2,7203.5,7205.4,7206.2,7204.2,7204.5
202110251644,7203.5,7203.9,7201.1,7201.3,7204.5,7204.9,7202.1,7202.3
202110251645,7201.3,7203.4,7201,7201.6,7202.3,7204.4,7202,7202.6
202110251646,7201.6,7203,7201.1,7201.4,7202.6,7204,7202.1,7202.4
202110251647,7201.4,7202.5,7200.9,7201.1,7202.4,7203.5,7201.9,7202.1
202110251648,7201.1,7202.9,7201.1,7202.6,7202.1,7203.9,7202.1,7203.6
202110251649,7202.6,7206.7,7202.6,7206.7,7203.6,7207.7,7203.6,7207.7
202110251650,7206.7,7206.9,7204.8,7205.4,7207.7,7207.9,7205.8,7206.4
202110251651,7205.9,7207.8,7205.9,7207,7206.9,7208.8,7206.9,7208
202110251652,7207,7207.1,7206,7206.6,7208,7208.1,7207,7207.6
202110251653,7206.6,7208.6,7206.6,7208.6,7207.6,7209.6,7207.6,7209.6
202110251654,7208.6,7209.8,7208.6,7209.8,7209.6,7210.8,7209.6,7210.8
202110251655,7209.8,7210.6,7208.7,7209.5,7210.8,7211.6,7209.7,7210.5
202110251656,7209.6,7211.9,7209,7211.9,7210.6,7212.9,7210,7212.9
202110251657,7211.9,7212.4,7209.6,7210.9,7212.9,7213.4,7210.6,7211.9
202110251658,7210.9,7213.2,7210.9,7213.2,7211.9,7214.2,7211.9,7214.2
202110251659,7213.2,7213.4,7211.3,7211.3,7214.2,7214.4,7212.3,7212.3
202110251700,7211.3,7212.4,7210.7,7211.3,7212.3,7213.4,7211.7,7212.3
202110251701,7211.4,7213.9,7211.4,7211.8,7212.4,7214.9,7212.4,7212.8
202110251702,7211.8,7212.7,7211,7211.2,7212.8,7213.7,7212,7212.2
202110251703,7211.2,7211.9,7209.7,7211.8,7212.2,7212.9,7210.7,7212.8
202110251704,7211.8,7213.5,7211.8,7212.6,7212.8,7214.5,7212.8,7213.6
202110251705,7212.6,7214.3,7212.1,7214.3,7213.6,7215.3,7213.1,7215.3
202110251706,7214.4,7215.8,7213.9,7213.9,7215.4,7216.8,7214.9,7214.9
202110251707,7213.9,7213.9,7211.8,7212,7214.9,7214.9,7212.8,7213
202110251708,7212,7213.9,7210.3,7213.4,7213,7214.9,7211.3,7214.4
202110251709,7213.4,7215,7213,7214.8,7214.4,7216,7214,7215.8
202110251710,7214.8,7216.6,7214.5,7216.2,7215.8,7217.6,7215.5,7217.2
202110251711,7216.2,7216.2,7214.1,7214.5,7217.2,7217.2,7215.1,7215.5
202110251712,7214.6,7216.2,7214.3,7215.8,7215.6,7217.2,7215.3,7216.8
202110251713,7215.8,7217.2,7215.8,7216,7216.8,7218.2,7216.8,7217
202110251714,7216,7217.3,7215.6,7216.5,7217,7218.3,7216.6,7217.5
202110251715,7216.6,7217.4,7216.4,7217.4,7217.6,7218.4,7217.4,7218.4
202110251716,7217.5,7218.5,7217.4,7217.6,7218.5,7219.5,7218.4,7218.6
202110251717,7217.6,7217.9,7217.2,7217.6,7218.6,7218.9,7218.2,7218.6
202110251718,7217.6,7219.2,7217.6,7219.2,7218.6,7220.2,7218.6,7220.2
202110251719,7219.2,7221.1,7219.2,7220.8,7220.2,7222.1,7220.2,7221.8
202110251720,7220.8,7225,7220.8,7224.3,7221.8,7226,7221.8,7225.3
202110251721,7224.2,7226.2,7223,7223,7225.2,7227.2,7224,7224
202110251722,7223,7223.3,7220.6,7220.9,7224,7224.3,7221.6,7221.9
202110251723,7220.9,7220.9,7219,7219.5,7221.9,7221.9,7220,7220.5
202110251724,7219.5,7219.5,7217.4,7217.5,7220.5,7220.5,7218.4,7218.5
202110251725,7217.5,7219.4,7217.3,7217.6,7218.5,7220.4,7218.3,7218.6
202110251726,7217.6,7217.6,7216.5,7217.2,7218.6,7218.6,7217.5,7218.2
202110251727,7217.2,7218.7,7217.2,7218.4,7218.2,7219.7,7218.2,7219.4
202110251728,7218.4,7218.6,7217.3,7218.1,7219.4,7219.6,7218.3,7219.1
202110251729,7218.1,7218.3,7216.8,7217.6,7219.1,7219.3,7217.8,7218.6
202110251730,7217.6,7218.6,7217.5,7217.5,7218.6,7219.6,7218.5,7218.5
202110251731,7217.6,7217.7,7216.6,7217.5,7218.6,7218.7,7217.6,7218.5
202110251732,7217.5,7218.9,7217.2,7218.3,7218.5,7219.9,7218.2,7219.3
202110251733,7218.3,7219.3,7218.3,7219.3,7219.3,7220.3,7219.3,7220.3
202110251734,7219.3,7219.4,7218.1,7219.2,7220.3,7220.4,7219.1,7220.2
202110251735,7219.2,7220.6,7219.1,7219.3,7220.2,7221.6,7220.1,7220.3
202110251736,7219.3,7219.4,7218.2,7219.1,7220.3,7220.4,7219.2,7220.1
202110251737,7219.1,7219.7,7218.6,7219,7220.1,7220.7,7219.6,7220
202110251738,7219,7219.1,7217.9,7218.2,7220,7220.1,7218.9,7219.2
202110251739,7218.2,7219.4,7218.1,7219,7219.2,7220.4,7219.1,7220
202110251740,7219,7220,7218.7,7219.9,7220,7221,7219.7,7220.9
202110251741,7219.9,7219.9,7217.8,7218.6,7220.9,7220.9,7218.8,7219.6
202110251742,7218.6,7218.7,7217.3,7217.7,7219.6,7219.7,7218.3,7218.7
202110251743,7217.7,7218.9,7217.5,7218.1,7218.7,7219.9,7218.5,7219.1
202110251744,7218.1,7218.3,7217.2,7218.1,7219.1,7219.3,7218.2,7219.1
202110251745,7218.1,7218.6,7216.8,7218.6,7219.1,7219.6,7217.8,7219.6
202110251746,7218.5,7220,7218.1,7220,7219.5,7221,7219.1,7221
202110251747,7220,7220.4,7219,7219.1,7221,7221.4,7220,7220.1
202110251748,7219.1,7220.1,7218.6,7219.6,7220.1,7221.1,7219.6,7220.6
202110251749,7219.6,7220.5,7219,7220.5,7220.6,7221.5,7220,7221.5
202110251750,7220.5,7221,7219.2,7219.5,7221.5,7222,7220.2,7220.5
