日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202104210700,33684,33704,33684,33695,33704,33714,33698,33702
202104210701,33695,33703,33695,33700,33702,33709,33702,33705
202104210702,33700,33701,33692,33698,33705,33707,33697,33703
202104210703,33698,33700,33697,33699,33703,33705,33701,33704
202104210704,33699,33701,33699,33699,33704,33705,33704,33704
202104210705,33700,33700,33696,33696,33705,33705,33700,33702
202104210706,33696,33701,33695,33701,33702,33706,33701,33706
202104210707,33701,33701,33699,33700,33706,33706,33704,33705
202104210708,33699,33701,33698,33699,33704,33707,33703,33703
202104210709,33699,33699,33697,33697,33703,33703,33702,33702
202104210710,33697,33700,33697,33699,33702,33704,33702,33704
202104210711,33700,33701,33698,33699,33705,33706,33703,33704
202104210712,33699,33699,33695,33699,33704,33705,33701,33705
202104210713,33699,33700,33697,33697,33705,33705,33704,33704
202104210714,33697,33699,33697,33698,33704,33704,33704,33704
202104210715,33698,33702,33698,33701,33704,33707,33704,33706
202104210716,33701,33702,33697,33699,33706,33706,33703,33705
202104210717,33699,33699,33698,33699,33705,33705,33704,33705
202104210718,33699,33700,33697,33700,33705,33705,33702,33705
202104210719,33700,33700,33699,33699,33705,33705,33705,33705
202104210720,33699,33702,33699,33701,33705,33706,33705,33706
202104210721,33701,33702,33699,33702,33706,33707,33705,33707
202104210722,33702,33702,33700,33702,33707,33708,33705,33707
202104210723,33702,33702,33700,33700,33707,33707,33705,33705
202104210724,33699,33704,33699,33700,33704,33709,33703,33705
202104210725,33700,33701,33697,33701,33705,33706,33702,33706
202104210726,33701,33703,33698,33702,33706,33708,33704,33707
202104210727,33702,33709,33701,33707,33707,33713,33706,33712
202104210728,33707,33707,33706,33706,33712,33712,33711,33711
202104210729,33706,33706,33706,33706,33711,33711,33711,33711
202104210730,33706,33711,33706,33710,33711,33715,33711,33715
202104210731,33709,33710,33705,33705,33714,33714,33710,33710
202104210732,33706,33706,33701,33703,33710,33710,33706,33707
202104210733,33703,33706,33703,33705,33707,33710,33707,33710
202104210734,33705,33707,33705,33706,33710,33711,33709,33710
202104210735,33706,33707,33705,33707,33710,33712,33710,33712
202104210736,33707,33709,33707,33708,33712,33713,33711,33713
202104210737,33708,33711,33708,33708,33713,33716,33712,33713
202104210738,33709,33713,33709,33709,33714,33716,33713,33713
202104210739,33709,33710,33707,33710,33713,33715,33711,33715
202104210740,33710,33712,33710,33712,33715,33716,33714,33716
202104210741,33712,33714,33711,33712,33716,33717,33716,33717
202104210742,33712,33713,33712,33713,33717,33717,33717,33717
202104210743,33713,33715,33711,33713,33717,33719,33716,33718
202104210744,33713,33716,33713,33714,33718,33720,33718,33719
202104210745,33714,33719,33713,33718,33719,33721,33717,33721
202104210746,33718,33719,33716,33716,33721,33722,33720,33720
202104210747,33716,33718,33716,33718,33720,33722,33720,33721
202104210748,33718,33720,33717,33718,33721,33724,33721,33722
202104210749,33718,33719,33717,33717,33722,33723,33721,33722
202104210750,33717,33718,33717,33717,33722,33722,33721,33721
202104210751,33718,33718,33717,33717,33722,33722,33721,33722
202104210752,33717,33719,33717,33719,33722,33724,33721,33724
202104210753,33720,33721,33720,33720,33724,33725,33724,33725
202104210754,33720,33720,33719,33720,33725,33725,33723,33724
202104210755,33720,33722,33717,33718,33724,33725,33721,33722
202104210756,33718,33718,33712,33712,33722,33722,33716,33716
202104210757,33711,33713,33711,33712,33715,33718,33715,33716
202104210758,33713,33714,33710,33711,33717,33718,33714,33715
202104210759,33711,33712,33711,33712,33715,33716,33715,33716
202104210800,33712,33713,33707,33707,33716,33717,33711,33711
202104210801,33707,33708,33701,33703,33711,33712,33705,33708
202104210802,33703,33709,33703,33709,33708,33713,33707,33713
202104210803,33709,33709,33706,33708,33713,33713,33710,33712
202104210804,33708,33708,33705,33707,33712,33712,33709,33711
202104210805,33707,33709,33707,33707,33711,33713,33711,33711
202104210806,33707,33710,33707,33708,33711,33714,33711,33712
202104210807,33708,33708,33702,33702,33712,33712,33706,33707
202104210808,33702,33702,33697,33698,33707,33707,33701,33702
202104210809,33698,33699,33697,33698,33702,33704,33701,33702
202104210810,33698,33699,33692,33694,33702,33703,33696,33698
202104210811,33694,33695,33694,33694,33698,33699,33698,33699
202104210812,33694,33701,33694,33701,33699,33706,33699,33705
202104210813,33702,33702,33699,33699,33706,33706,33703,33703
202104210814,33699,33702,33699,33701,33703,33706,33703,33706
202104210815,33701,33701,33696,33697,33706,33706,33700,33701
202104210816,33697,33697,33691,33692,33701,33701,33696,33696
202104210817,33692,33694,33691,33693,33696,33698,33695,33698
202104210818,33694,33694,33691,33692,33698,33698,33695,33697
202104210819,33692,33699,33692,33698,33697,33703,33696,33702
202104210820,33697,33698,33694,33694,33701,33701,33699,33699
202104210821,33694,33698,33694,33697,33699,33702,33698,33701
202104210822,33697,33703,33697,33703,33701,33707,33701,33707
202104210823,33703,33704,33698,33698,33707,33707,33703,33703
202104210824,33698,33699,33698,33699,33703,33703,33702,33703
202104210825,33699,33700,33695,33698,33703,33704,33699,33702
202104210826,33698,33699,33695,33698,33702,33703,33700,33702
202104210827,33698,33699,33697,33699,33702,33703,33701,33703
202104210828,33700,33702,33697,33701,33704,33706,33702,33706
202104210829,33701,33703,33701,33702,33706,33707,33705,33706
202104210830,33702,33702,33695,33695,33706,33706,33699,33699
202104210831,33695,33696,33693,33694,33699,33699,33697,33698
202104210832,33694,33701,33694,33699,33698,33705,33698,33703
202104210833,33699,33699,33691,33692,33703,33703,33695,33696
202104210834,33692,33693,33681,33684,33696,33698,33685,33689
202104210835,33684,33689,33684,33686,33689,33693,33688,33690
202104210836,33686,33689,33685,33688,33690,33693,33689,33692
202104210837,33688,33690,33687,33690,33692,33694,33691,33694
202104210838,33690,33690,33682,33685,33694,33694,33686,33690
202104210839,33684,33687,33683,33687,33689,33692,33687,33692
202104210840,33686,33687,33684,33687,33691,33692,33688,33692
202104210841,33687,33689,33686,33688,33692,33693,33690,33692
202104210842,33688,33694,33685,33694,33692,33698,33690,33698
202104210843,33694,33705,33693,33704,33698,33709,33697,33709
202104210844,33704,33709,33702,33705,33709,33713,33707,33709
202104210845,33705,33709,33702,33709,33709,33713,33707,33713
202104210846,33709,33712,33707,33708,33713,33717,33711,33713
202104210847,33708,33710,33706,33708,33713,33715,33711,33713
202104210848,33708,33712,33708,33712,33713,33716,33713,33716
202104210849,33712,33714,33710,33711,33716,33719,33714,33716
202104210850,33711,33713,33709,33712,33716,33717,33714,33717
202104210851,33712,33712,33706,33707,33717,33717,33711,33712
