日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201912161015,14063,14076,14062,14071,14068,14081,14067,14076
201912161016,14071,14072,14064,14068,14076,14077,14071,14073
201912161017,14069,14074,14069,14070,14074,14079,14074,14075
201912161018,14070,14070,14064,14064,14075,14075,14069,14069
201912161019,14064,14064,14060,14064,14069,14069,14065,14069
201912161020,14064,14066,14061,14062,14069,14071,14066,14067
201912161021,14061,14066,14060,14064,14066,14071,14065,14071
201912161022,14064,14066,14062,14063,14071,14071,14067,14068
201912161023,14063,14066,14059,14059,14068,14071,14064,14064
201912161024,14059,14063,14059,14062,14064,14069,14064,14067
201912161025,14062,14067,14062,14064,14067,14072,14067,14069
201912161026,14064,14065,14060,14063,14069,14070,14065,14068
201912161027,14063,14063,14059,14059,14068,14068,14064,14064
201912161028,14059,14061,14056,14056,14064,14066,14062,14064
201912161029,14056,14065,14056,14062,14064,14070,14062,14068
201912161030,14062,14073,14056,14060,14068,14078,14062,14065
201912161031,14060,14064,14055,14058,14065,14069,14060,14063
201912161032,14058,14063,14055,14060,14063,14068,14060,14065
201912161033,14060,14060,14049,14055,14065,14065,14055,14060
201912161034,14055,14064,14044,14044,14060,14069,14049,14049
201912161035,14044,14046,14035,14036,14049,14051,14040,14041
201912161036,14036,14043,14035,14043,14041,14048,14040,14048
201912161037,14044,14044,14036,14043,14049,14049,14041,14048
201912161038,14043,14047,14041,14042,14048,14052,14046,14047
201912161039,14042,14047,14039,14043,14047,14052,14044,14048
201912161040,14043,14065,14043,14062,14048,14070,14048,14068
201912161041,14062,14063,14051,14052,14068,14068,14056,14057
201912161042,14052,14057,14050,14051,14057,14062,14055,14056
201912161043,14052,14052,14044,14051,14057,14058,14049,14056
201912161044,14051,14058,14050,14053,14056,14063,14055,14058
201912161045,14053,14053,14042,14045,14058,14058,14047,14050
201912161046,14045,14054,14045,14054,14050,14059,14050,14059
201912161047,14053,14056,14045,14052,14058,14061,14050,14057
201912161048,14052,14054,14046,14050,14057,14059,14052,14055
201912161049,14050,14050,14041,14047,14055,14055,14046,14053
201912161050,14048,14050,14043,14046,14053,14055,14048,14051
201912161051,14046,14049,14039,14039,14051,14054,14044,14044
201912161052,14039,14040,14035,14037,14044,14045,14040,14043
201912161053,14038,14038,14026,14027,14043,14043,14031,14032
201912161054,14027,14034,14026,14032,14032,14039,14031,14037
201912161055,14032,14037,14031,14033,14037,14043,14036,14038
201912161056,14033,14034,14029,14031,14038,14039,14034,14036
201912161057,14031,14036,14027,14027,14036,14041,14032,14032
201912161058,14026,14028,14021,14023,14031,14034,14026,14028
201912161059,14023,14030,14022,14026,14028,14035,14027,14031
201912161100,14026,14036,14026,14034,14031,14041,14031,14039
201912161101,14036,14044,14033,14044,14041,14049,14038,14049
201912161102,14044,14044,14039,14041,14049,14049,14044,14046
201912161103,14041,14046,14040,14042,14046,14051,14045,14048
201912161104,14042,14049,14041,14047,14048,14054,14046,14052
201912161105,14046,14048,14041,14041,14051,14054,14046,14046
201912161106,14041,14044,14036,14044,14046,14049,14041,14049
201912161107,14044,14052,14042,14050,14049,14057,14047,14055
201912161108,14050,14050,14044,14047,14055,14056,14049,14053
201912161109,14047,14047,14039,14041,14053,14053,14044,14046
201912161110,14041,14041,14034,14034,14046,14046,14039,14039
201912161111,14033,14038,14033,14037,14038,14043,14038,14042
201912161112,14037,14038,14034,14035,14042,14043,14039,14040
201912161113,14035,14044,14034,14043,14040,14049,14039,14048
201912161114,14042,14043,14036,14039,14047,14049,14041,14044
201912161115,14038,14040,14035,14035,14043,14045,14040,14040
201912161116,14035,14036,14028,14028,14040,14041,14033,14033
201912161117,14028,14035,14028,14033,14033,14040,14033,14038
201912161118,14034,14039,14034,14038,14039,14044,14039,14043
201912161119,14039,14041,14029,14031,14044,14046,14034,14036
201912161120,14031,14031,14027,14028,14036,14036,14032,14033
201912161121,14028,14028,14024,14027,14033,14034,14029,14032
201912161122,14026,14028,14024,14028,14031,14033,14029,14033
201912161123,14028,14031,14026,14031,14033,14036,14031,14036
201912161124,14032,14032,14029,14032,14037,14037,14035,14037
201912161125,14032,14032,14027,14029,14037,14037,14033,14034
201912161126,14029,14033,14027,14032,14034,14039,14032,14037
201912161127,14032,14032,14026,14027,14037,14037,14032,14032
201912161128,14027,14032,14022,14031,14032,14037,14027,14036
201912161129,14032,14034,14026,14029,14037,14039,14031,14034
201912161130,14029,14030,14022,14022,14034,14035,14028,14028
201912161131,14022,14029,14022,14028,14028,14034,14028,14033
201912161132,14029,14031,14026,14026,14034,14036,14031,14031
201912161133,14026,14026,14023,14024,14031,14031,14028,14029
201912161134,14024,14032,14021,14031,14029,14038,14028,14036
201912161135,14031,14032,14025,14025,14036,14037,14030,14030
201912161136,14025,14026,14022,14024,14030,14031,14027,14029
201912161137,14023,14023,14013,14013,14028,14028,14018,14018
201912161138,14013,14016,14011,14014,14018,14021,14016,14019
201912161139,14014,14015,14011,14011,14019,14020,14016,14016
201912161140,14011,14016,14007,14015,14016,14021,14012,14020
201912161141,14015,14016,14013,14014,14020,14021,14018,14019
201912161142,14014,14014,14007,14010,14019,14019,14013,14015
201912161143,14010,14010,14005,14006,14015,14015,14010,14011
201912161144,14006,14006,13999,13999,14011,14011,14004,14004
201912161145,14000,14005,13999,14004,14005,14010,14004,14009
201912161146,14004,14004,13999,14001,14009,14009,14004,14006
201912161147,14002,14002,13997,13997,14007,14007,14002,14002
201912161148,13996,14001,13996,13999,14001,14006,14001,14005
201912161149,13999,14003,13999,14003,14005,14008,14004,14008
201912161150,14003,14008,14002,14007,14008,14014,14007,14012
201912161151,14007,14008,13999,14006,14013,14013,14004,14011
201912161152,14007,14008,14003,14006,14012,14014,14008,14011
201912161153,14006,14006,14004,14006,14011,14011,14009,14011
201912161154,14006,14006,14001,14002,14011,14011,14006,14007
201912161155,14002,14004,13999,14001,14007,14009,14004,14009
201912161156,14001,14004,13999,14000,14009,14009,14004,14005
201912161157,14000,14002,13999,13999,14005,14007,14004,14004
201912161158,13999,14004,13999,14002,14004,14009,14004,14007
201912161159,14002,14006,14001,14004,14007,14011,14006,14009
201912161200,14004,14005,14001,14001,14009,14011,14006,14006
201912161201,14001,14004,14001,14001,14006,14009,14006,14006
201912161202,14001,14002,13999,14001,14006,14007,14004,14006
201912161203,14001,14010,14001,14010,14006,14015,14006,14015
201912161204,14010,14010,14006,14007,14015,14015,14011,14012
201912161205,14006,14009,14006,14007,14011,14014,14011,14012
201912161206,14006,14014,14006,14010,14011,14019,14011,14015
201912161207,14010,14017,14010,14016,14015,14022,14015,14021
201912161208,14016,14018,14011,14016,14021,14023,14016,14021
201912161209,14016,14016,14010,14012,14021,14021,14015,14017
201912161210,14012,14016,14010,14016,14017,14021,14015,14021
201912161211,14016,14018,14014,14016,14021,14023,14019,14021
201912161212,14016,14017,14010,14011,14021,14022,14015,14016
201912161213,14011,14016,14011,14012,14016,14021,14016,14017
201912161214,14012,14016,14012,14015,14017,14021,14017,14021
201912161215,14015,14018,14014,14018,14021,14023,14019,14023
201912161216,14019,14023,14017,14020,14024,14028,14023,14025
201912161217,14020,14020,14014,14016,14025,14025,14019,14021
201912161218,14016,14025,14016,14021,14021,14030,14021,14026
201912161219,14021,14023,14019,14021,14026,14029,14024,14026
201912161220,14021,14028,14020,14026,14026,14033,14025,14031
201912161221,14026,14031,14026,14030,14031,14036,14031,14035
201912161222,14030,14031,14028,14031,14035,14036,14033,14036
201912161223,14031,14033,14027,14029,14036,14038,14032,14034
201912161224,14029,14033,14029,14032,14034,14039,14034,14037
201912161225,14031,14033,14029,14029,14036,14038,14034,14034
201912161226,14029,14030,14026,14026,14034,14035,14031,14031
201912161227,14026,14026,14024,14025,14031,14031,14029,14030
201912161228,14025,14026,14024,14026,14030,14031,14029,14031
201912161229,14026,14027,14024,14025,14031,14032,14029,14030
201912161230,14025,14026,14025,14026,14030,14031,14030,14031
201912161231,14026,14026,14024,14024,14031,14031,14029,14029
201912161232,14024,14024,14023,14024,14029,14029,14028,14029
