日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201905160700,25675,25675,25651,25654,25677,25677,25655,25660
201905160701,25654,25659,25654,25654,25660,25662,25657,25657
201905160702,25655,25660,25655,25659,25658,25663,25658,25662
201905160703,25659,25661,25657,25658,25662,25664,25660,25661
201905160704,25657,25658,25655,25655,25661,25661,25659,25659
201905160705,25655,25660,25655,25660,25659,25664,25659,25664
201905160706,25660,25660,25656,25656,25664,25664,25659,25659
201905160707,25656,25659,25656,25657,25659,25663,25659,25660
201905160708,25657,25657,25654,25654,25660,25660,25657,25658
201905160709,25654,25659,25654,25658,25658,25661,25656,25661
201905160710,25658,25659,25655,25658,25661,25663,25659,25661
201905160711,25658,25659,25656,25656,25661,25661,25658,25660
201905160712,25656,25656,25656,25656,25660,25660,25658,25659
201905160713,25656,25656,25649,25649,25659,25659,25652,25652
201905160714,25648,25649,25646,25646,25651,25652,25649,25649
201905160715,25646,25652,25644,25650,25649,25655,25647,25653
201905160716,25650,25650,25648,25649,25653,25653,25651,25653
201905160717,25649,25651,25649,25650,25653,25653,25652,25653
201905160718,25650,25650,25650,25650,25653,25653,25653,25653
201905160719,25650,25652,25648,25649,25653,25655,25651,25652
201905160720,25649,25649,25643,25649,25652,25652,25646,25651
201905160721,25649,25649,25645,25647,25651,25652,25648,25650
201905160722,25647,25648,25638,25641,25650,25651,25641,25644
201905160723,25641,25645,25641,25645,25644,25648,25644,25648
201905160724,25645,25648,25643,25645,25648,25651,25646,25648
201905160725,25645,25646,25643,25645,25648,25649,25646,25649
201905160726,25645,25645,25641,25642,25649,25649,25643,25645
201905160727,25642,25642,25641,25642,25645,25645,25644,25645
201905160728,25642,25647,25642,25647,25645,25650,25644,25650
201905160729,25647,25647,25646,25647,25650,25650,25648,25650
201905160730,25647,25647,25643,25644,25650,25650,25646,25647
201905160731,25644,25645,25638,25639,25647,25648,25641,25641
201905160732,25639,25639,25637,25637,25641,25642,25639,25640
201905160733,25636,25642,25636,25642,25639,25645,25639,25645
201905160734,25643,25644,25639,25640,25646,25646,25641,25642
201905160735,25640,25640,25639,25639,25642,25643,25642,25642
201905160736,25640,25640,25638,25638,25643,25643,25641,25641
201905160737,25638,25641,25638,25638,25641,25643,25640,25641
201905160738,25638,25638,25636,25636,25641,25642,25639,25639
201905160739,25636,25636,25633,25633,25639,25639,25636,25636
201905160740,25633,25635,25632,25635,25636,25638,25635,25637
201905160741,25635,25635,25634,25635,25637,25639,25637,25637
201905160742,25635,25635,25633,25634,25637,25637,25635,25636
201905160743,25634,25635,25634,25635,25636,25638,25636,25638
201905160744,25634,25639,25634,25635,25637,25641,25637,25638
201905160745,25635,25636,25634,25634,25638,25638,25637,25637
201905160746,25634,25642,25634,25641,25637,25645,25637,25644
201905160747,25641,25641,25638,25639,25644,25644,25641,25642
201905160748,25639,25641,25639,25639,25642,25643,25641,25642
201905160749,25639,25640,25638,25639,25642,25642,25641,25641
201905160750,25639,25639,25638,25639,25641,25642,25641,25642
201905160751,25639,25642,25638,25641,25642,25645,25641,25644
201905160752,25641,25641,25635,25638,25644,25645,25638,25642
201905160753,25638,25638,25637,25637,25642,25642,25640,25640
201905160754,25637,25639,25637,25639,25640,25641,25639,25641
201905160755,25639,25643,25638,25643,25641,25647,25641,25647
201905160756,25643,25649,25643,25648,25647,25651,25646,25651
201905160757,25648,25652,25648,25652,25651,25655,25651,25654
201905160758,25652,25652,25649,25650,25654,25654,25652,25652
201905160759,25650,25650,25647,25649,25652,25653,25650,25652
201905160800,25649,25652,25649,25650,25652,25655,25652,25653
