日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201907310830,21483,21492,21480,21482,21489,21494,21484,21484
201907310831,21482,21482,21480,21482,21484,21489,21483,21484
201907310832,21482,21482,21470,21472,21484,21484,21473,21473
201907310833,21472,21477,21471,21471,21473,21479,21473,21478
201907310834,21471,21472,21471,21472,21478,21478,21476,21476
201907310835,21472,21472,21465,21467,21476,21476,21471,21471
201907310836,21467,21472,21467,21472,21471,21474,21471,21474
201907310837,21472,21472,21472,21472,21474,21475,21474,21475
201907310838,21472,21472,21470,21470,21475,21475,21473,21473
201907310839,21470,21470,21466,21470,21473,21473,21471,21473
201907310840,21470,21472,21470,21471,21473,21476,21473,21474
201907310841,21471,21472,21470,21472,21474,21475,21473,21475
201907310842,21472,21472,21470,21472,21475,21475,21473,21475
201907310843,21472,21475,21470,21475,21475,21478,21474,21478
201907310844,21474,21477,21471,21477,21478,21480,21478,21480
201907310845,21480,21493,21480,21490,21481,21498,21481,21493
201907310846,21490,21502,21490,21501,21493,21505,21493,21503
201907310847,21501,21502,21501,21502,21503,21506,21503,21505
201907310848,21502,21506,21501,21506,21505,21509,21504,21508
201907310849,21506,21506,21506,21506,21508,21508,21508,21508
201907310850,21506,21507,21501,21501,21508,21510,21504,21506
201907310851,21501,21502,21499,21499,21506,21506,21503,21504
201907310852,21499,21502,21497,21499,21504,21504,21501,21504
201907310853,21499,21500,21496,21497,21503,21504,21498,21498
201907310854,21496,21497,21495,21496,21498,21500,21498,21498
201907310855,21496,21497,21491,21492,21498,21500,21495,21495
201907310856,21492,21492,21486,21492,21495,21495,21491,21494
201907310857,21492,21492,21492,21492,21494,21495,21494,21495
201907310858,21492,21492,21492,21492,21495,21495,21494,21495
201907310859,21492,21504,21492,21501,21495,21508,21494,21506
201907310900,21503,21503,21482,21497,21507,21507,21485,21499
201907310901,21501,21501,21490,21499,21503,21504,21493,21503
201907310902,21499,21500,21493,21496,21503,21503,21497,21501
201907310903,21496,21499,21486,21499,21501,21504,21490,21503
201907310904,21500,21511,21500,21506,21503,21513,21503,21512
201907310905,21507,21517,21506,21517,21511,21519,21510,21519
201907310906,21517,21517,21496,21511,21519,21519,21501,21513
201907310907,21512,21512,21501,21510,21514,21516,21506,21513
201907310908,21510,21516,21506,21514,21513,21518,21511,21518
201907310909,21514,21519,21511,21517,21518,21524,21516,21519
201907310910,21517,21517,21506,21509,21519,21519,21509,21513
201907310911,21509,21526,21508,21526,21514,21529,21513,21528
201907310912,21526,21527,21516,21525,21528,21529,21518,21528
201907310913,21525,21532,21524,21528,21528,21537,21528,21531
201907310914,21528,21541,21526,21540,21531,21544,21531,21543
201907310915,21540,21544,21538,21542,21543,21547,21543,21544
201907310916,21542,21542,21536,21541,21544,21545,21538,21543
201907310917,21541,21541,21536,21537,21543,21543,21538,21539
201907310918,21537,21541,21536,21541,21538,21543,21538,21543
201907310919,21541,21542,21538,21541,21543,21544,21543,21543
201907310920,21541,21542,21540,21541,21543,21544,21543,21543
201907310921,21541,21541,21534,21537,21543,21543,21538,21540
201907310922,21537,21540,21535,21535,21540,21544,21538,21538
201907310923,21535,21539,21531,21539,21538,21543,21536,21542
201907310924,21539,21539,21536,21537,21542,21544,21539,21539
201907310925,21537,21541,21536,21538,21539,21544,21539,21541
201907310926,21538,21539,21531,21534,21541,21544,21535,21538
201907310927,21534,21534,21527,21527,21538,21538,21529,21529
201907310928,21527,21527,21526,21527,21529,21530,21528,21528
201907310929,21527,21529,21522,21522,21528,21534,21526,21526
201907310930,21522,21529,21521,21528,21526,21534,21526,21533
201907310931,21528,21532,21526,21529,21533,21534,21529,21533
201907310932,21529,21531,21521,21525,21533,21534,21526,21528
201907310933,21525,21525,21517,21522,21528,21529,21520,21525
201907310934,21522,21527,21517,21527,21525,21529,21520,21529
201907310935,21527,21527,21521,21523,21529,21529,21523,21526
201907310936,21521,21524,21516,21523,21527,21528,21521,21527
201907310937,21522,21524,21516,21520,21527,21527,21519,21523
201907310938,21521,21525,21518,21523,21523,21529,21522,21529
201907310939,21524,21524,21516,21516,21527,21527,21520,21522
201907310940,21518,21521,21517,21521,21521,21524,21519,21523
201907310941,21521,21524,21519,21521,21523,21528,21523,21527
201907310942,21521,21526,21521,21522,21527,21529,21525,21526
201907310943,21522,21524,21520,21522,21526,21529,21523,21524
201907310944,21522,21522,21516,21517,21524,21524,21520,21521
201907310945,21517,21521,21517,21517,21521,21523,21518,21518
201907310946,21517,21517,21512,21512,21518,21519,21516,21516
201907310947,21512,21514,21512,21512,21516,21518,21516,21516
201907310948,21512,21514,21502,21502,21516,21518,21506,21506
201907310949,21502,21507,21502,21502,21506,21510,21504,21506
201907310950,21502,21507,21502,21507,21506,21511,21505,21511
201907310951,21507,21512,21507,21512,21511,21514,21511,21514
201907310952,21512,21521,21511,21521,21514,21523,21514,21523
201907310953,21521,21527,21516,21527,21523,21529,21521,21529
201907310954,21527,21532,21521,21521,21529,21534,21525,21527
201907310955,21522,21523,21516,21517,21526,21526,21518,21520
201907310956,21517,21519,21511,21518,21520,21524,21516,21522
201907310957,21520,21521,21516,21517,21523,21524,21520,21520
201907310958,21517,21521,21517,21521,21520,21524,21520,21523
201907310959,21521,21527,21521,21527,21523,21529,21523,21529
201907311000,21527,21532,21525,21529,21529,21537,21529,21534
201907311001,21529,21531,21526,21528,21534,21534,21532,21534
201907311002,21528,21529,21526,21528,21533,21533,21530,21532
201907311003,21528,21534,21526,21534,21532,21538,21531,21538
201907311004,21534,21539,21534,21537,21538,21542,21538,21540
201907311005,21537,21537,21525,21527,21541,21541,21528,21529
201907311006,21526,21532,21521,21526,21528,21533,21526,21528
201907311007,21526,21527,21522,21522,21528,21529,21526,21527
201907311008,21522,21524,21517,21517,21527,21529,21520,21520
201907311009,21517,21517,21515,21517,21520,21520,21518,21519
201907311010,21517,21517,21513,21514,21519,21519,21517,21518
201907311011,21516,21517,21496,21497,21518,21519,21498,21499
201907311012,21497,21497,21483,21487,21499,21499,21488,21489
201907311013,21487,21492,21486,21487,21489,21494,21488,21490
201907311014,21487,21487,21482,21482,21490,21490,21484,21486
201907311015,21482,21487,21481,21487,21486,21489,21483,21489
201907311016,21487,21487,21482,21482,21489,21490,21484,21484
201907311017,21482,21482,21464,21467,21484,21484,21468,21472
201907311018,21467,21471,21466,21471,21472,21474,21470,21473
201907311019,21471,21472,21467,21471,21473,21474,21472,21473
201907311020,21471,21471,21463,21466,21473,21473,21467,21468
201907311021,21466,21470,21465,21467,21468,21474,21468,21470
201907311022,21467,21474,21465,21472,21470,21478,21468,21475
201907311023,21472,21472,21466,21471,21475,21475,21471,21473
201907311024,21470,21470,21462,21466,21473,21473,21465,21472
201907311025,21466,21472,21466,21471,21472,21474,21468,21473
201907311026,21471,21476,21470,21476,21473,21479,21473,21478
201907311027,21476,21489,21476,21476,21478,21492,21478,21482
201907311028,21478,21481,21472,21481,21482,21484,21476,21483
201907311029,21481,21481,21466,21466,21483,21484,21469,21472
201907311030,21467,21479,21467,21476,21471,21484,21471,21482
201907311031,21476,21479,21471,21477,21481,21483,21476,21481
201907311032,21477,21485,21476,21482,21480,21488,21479,21486
201907311033,21482,21491,21482,21491,21486,21494,21486,21493
201907311034,21491,21494,21481,21482,21493,21498,21483,21485
201907311035,21482,21484,21476,21481,21485,21488,21479,21488
201907311036,21483,21492,21483,21492,21487,21495,21487,21495
201907311037,21492,21496,21490,21496,21495,21498,21493,21498
201907311038,21496,21497,21484,21487,21498,21499,21488,21490
201907311039,21487,21497,21487,21497,21490,21498,21489,21498
201907311040,21497,21501,21494,21496,21498,21504,21497,21498
201907311041,21496,21496,21493,21496,21498,21499,21498,21498
201907311042,21494,21496,21489,21490,21498,21499,21493,21493
201907311043,21490,21490,21487,21487,21493,21495,21490,21490
201907311044,21487,21492,21487,21488,21490,21496,21490,21492
201907311045,21489,21491,21487,21487,21493,21495,21490,21490
201907311046,21487,21489,21487,21487,21490,21495,21490,21491
201907311047,21487,21488,21486,21487,21492,21492,21490,21490
201907311048,21487,21487,21476,21477,21490,21490,21479,21480
201907311049,21477,21478,21476,21477,21480,21482,21480,21481
201907311050,21477,21477,21463,21467,21481,21481,21468,21470
201907311051,21467,21472,21461,21472,21470,21476,21466,21476
201907311052,21472,21480,21472,21478,21476,21484,21475,21484
201907311053,21478,21481,21472,21472,21484,21484,21475,21475
201907311054,21472,21474,21467,21467,21475,21479,21471,21471
201907311055,21467,21470,21466,21467,21470,21474,21470,21471
201907311056,21467,21467,21461,21464,21471,21471,21465,21469
201907311057,21464,21464,21462,21462,21469,21469,21465,21465
201907311058,21462,21470,21462,21467,21465,21473,21464,21470
201907311059,21467,21467,21462,21462,21470,21470,21466,21467
201907311100,21462,21464,21461,21462,21466,21467,21464,21464
201907311101,21462,21462,21457,21458,21464,21466,21461,21464
201907311102,21459,21464,21456,21462,21462,21469,21461,21464
201907311103,21462,21462,21457,21457,21463,21463,21459,21459
201907311104,21457,21459,21457,21459,21459,21463,21459,21463
201907311105,21458,21459,21456,21457,21463,21464,21459,21461
201907311106,21457,21459,21456,21457,21461,21463,21460,21461
201907311107,21457,21459,21452,21457,21461,21463,21456,21460
201907311108,21457,21457,21452,21452,21459,21459,21455,21456
201907311109,21452,21456,21450,21452,21456,21458,21453,21455
201907311110,21452,21453,21451,21452,21455,21457,21454,21455
201907311111,21452,21456,21451,21456,21455,21459,21455,21458
201907311112,21456,21465,21456,21465,21458,21468,21458,21468
201907311113,21465,21467,21462,21467,21468,21471,21466,21471
201907311114,21467,21474,21467,21472,21471,21479,21471,21475
201907311115,21472,21472,21466,21467,21475,21476,21469,21470
201907311116,21467,21467,21462,21462,21470,21470,21464,21465
201907311117,21462,21465,21461,21462,21465,21469,21465,21466
201907311118,21462,21463,21456,21462,21466,21467,21458,21465
201907311119,21462,21462,21457,21457,21465,21465,21460,21461
201907311120,21457,21458,21456,21457,21461,21464,21458,21461
201907311121,21457,21457,21452,21452,21461,21462,21456,21457
201907311122,21452,21454,21452,21452,21457,21458,21455,21455
201907311123,21452,21452,21445,21448,21455,21455,21448,21454
201907311124,21449,21454,21446,21452,21452,21459,21451,21454
201907311125,21452,21452,21448,21451,21454,21456,21451,21453
201907311126,21451,21452,21447,21452,21453,21455,21451,21455
201907311127,21452,21457,21452,21457,21455,21460,21455,21460
201907311128,21457,21461,21457,21461,21460,21463,21459,21463
201907311129,21461,21462,21457,21457,21463,21464,21459,21460
201907311130,21457,21458,21455,21457,21459,21462,21458,21461
201907311131,21458,21463,21456,21463,21461,21469,21460,21469
201907311132,21464,21467,21463,21464,21469,21470,21468,21468
201907311133,21464,21467,21463,21464,21468,21469,21467,21469
201907311134,21464,21467,21463,21464,21468,21469,21467,21469
201907311135,21463,21464,21461,21462,21469,21469,21465,21467
201907311136,21462,21469,21461,21466,21466,21472,21466,21472
201907311137,21467,21475,21466,21474,21471,21479,21471,21478
201907311138,21474,21480,21474,21477,21478,21484,21478,21479
201907311139,21477,21477,21471,21476,21479,21480,21476,21478
201907311140,21476,21476,21466,21467,21478,21478,21469,21469
201907311141,21467,21472,21466,21471,21469,21474,21469,21473
201907311142,21471,21473,21466,21467,21473,21477,21471,21471
201907311143,21467,21468,21466,21467,21471,21473,21469,21469
201907311144,21467,21472,21466,21466,21469,21474,21469,21471
201907311145,21467,21468,21466,21467,21470,21472,21469,21469
201907311146,21467,21467,21466,21466,21469,21471,21468,21468
201907311147,21466,21467,21462,21462,21468,21470,21466,21466
201907311148,21462,21463,21461,21462,21466,21467,21466,21466
201907311149,21462,21467,21462,21467,21466,21469,21466,21469
201907311150,21467,21469,21466,21469,21469,21474,21468,21474
201907311151,21469,21469,21466,21467,21474,21474,21468,21469
201907311152,21467,21472,21466,21472,21469,21477,21469,21475
201907311153,21472,21474,21471,21472,21475,21479,21473,21474
201907311154,21472,21475,21471,21475,21474,21478,21473,21478
201907311155,21475,21475,21471,21472,21478,21478,21474,21475
201907311156,21471,21474,21471,21471,21477,21479,21475,21475
201907311157,21471,21474,21471,21472,21475,21479,21475,21475
201907311158,21473,21474,21472,21472,21477,21479,21474,21474
201907311159,21472,21479,21471,21477,21474,21482,21474,21480
201907311200,21477,21481,21476,21481,21480,21484,21480,21483
201907311201,21481,21481,21476,21476,21483,21484,21479,21481
201907311202,21476,21477,21471,21472,21481,21482,21475,21476
201907311203,21472,21472,21471,21472,21476,21477,21474,21474
201907311204,21472,21476,21472,21476,21474,21479,21474,21478
201907311205,21475,21476,21471,21472,21478,21478,21473,21474
201907311206,21472,21472,21468,21472,21473,21477,21472,21475
201907311207,21472,21472,21470,21472,21475,21475,21473,21474
201907311208,21472,21474,21471,21472,21474,21479,21473,21474
201907311209,21472,21472,21471,21472,21474,21475,21473,21474
201907311210,21471,21472,21466,21469,21473,21474,21471,21474
201907311211,21469,21473,21466,21472,21474,21477,21471,21475
201907311212,21472,21472,21471,21472,21475,21476,21475,21475
201907311213,21472,21475,21472,21475,21475,21479,21475,21478
201907311214,21475,21485,21475,21484,21478,21488,21478,21488
201907311215,21484,21485,21481,21482,21488,21489,21484,21484
201907311216,21482,21485,21481,21485,21484,21489,21483,21488
201907311217,21485,21489,21485,21486,21488,21493,21488,21491
201907311218,21486,21487,21486,21487,21491,21492,21489,21489
201907311219,21487,21490,21487,21490,21489,21493,21489,21493
