日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202007220830,22756,22757,22754,22756,22761,22762,22759,22759
202007220831,22756,22760,22754,22754,22759,22768,22758,22758
202007220832,22754,22757,22744,22757,22758,22762,22748,22759
202007220833,22757,22757,22756,22757,22759,22761,22759,22759
202007220834,22757,22757,22749,22751,22759,22759,22753,22756
202007220835,22751,22754,22750,22754,22756,22760,22756,22759
202007220836,22754,22756,22750,22756,22759,22760,22756,22758
202007220837,22756,22759,22753,22759,22758,22765,22758,22764
202007220838,22759,22759,22755,22756,22764,22765,22759,22759
202007220839,22756,22756,22745,22745,22759,22760,22752,22752
202007220840,22745,22757,22745,22757,22752,22760,22752,22759
202007220841,22757,22757,22750,22753,22759,22760,22753,22760
202007220842,22753,22757,22750,22756,22760,22760,22758,22758
202007220843,22756,22765,22750,22765,22758,22769,22757,22769
202007220844,22765,22765,22755,22755,22769,22769,22761,22761
202007220845,22760,22765,22752,22752,22761,22769,22754,22754
202007220846,22752,22760,22752,22758,22754,22764,22754,22762
202007220847,22758,22762,22756,22758,22762,22765,22761,22762
202007220848,22758,22763,22757,22762,22762,22767,22760,22766
202007220849,22762,22766,22761,22766,22766,22769,22766,22768
202007220850,22766,22771,22765,22771,22768,22773,22768,22773
202007220851,22771,22772,22771,22772,22773,22775,22773,22774
202007220852,22772,22774,22770,22772,22774,22778,22774,22776
202007220853,22772,22772,22767,22768,22776,22777,22769,22772
202007220854,22768,22769,22766,22768,22772,22774,22770,22771
202007220855,22768,22769,22766,22767,22771,22774,22770,22771
202007220856,22767,22767,22767,22767,22771,22771,22768,22769
202007220857,22767,22767,22766,22766,22769,22769,22768,22768
202007220858,22767,22767,22762,22767,22768,22769,22766,22769
202007220859,22767,22774,22766,22772,22769,22777,22768,22775
202007220900,22772,22791,22768,22781,22775,22794,22773,22787
202007220901,22781,22789,22766,22766,22786,22792,22771,22771
202007220902,22766,22767,22754,22754,22771,22771,22758,22758
202007220903,22754,22772,22751,22761,22758,22774,22756,22763
202007220904,22761,22762,22752,22759,22763,22764,22756,22762
202007220905,22759,22761,22756,22761,22762,22764,22758,22763
202007220906,22761,22767,22751,22761,22763,22769,22756,22763
202007220907,22761,22771,22756,22763,22763,22773,22760,22766
202007220908,22763,22771,22761,22770,22766,22774,22765,22773
