日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
202108090830,27806,27826,27802,27821,27817,27835,27817,27828
202108090831,27821,27821,27796,27796,27828,27828,27804,27806
202108090832,27796,27796,27790,27790,27806,27806,27796,27796
202108090833,27790,27791,27779,27780,27796,27796,27785,27788
202108090834,27780,27781,27775,27775,27788,27788,27783,27783
202108090835,27775,27775,27766,27770,27783,27783,27775,27776
202108090836,27770,27770,27752,27753,27776,27776,27759,27759
202108090837,27753,27754,27737,27751,27759,27760,27745,27758
202108090838,27751,27758,27749,27749,27758,27768,27755,27759
202108090839,27749,27758,27743,27758,27759,27769,27750,27769
202108090840,27758,27764,27738,27764,27769,27774,27748,27770
202108090841,27764,27764,27751,27751,27770,27772,27760,27761
202108090842,27751,27766,27747,27747,27761,27779,27753,27753
202108090843,27747,27750,27747,27747,27753,27755,27753,27753
202108090844,27747,27748,27742,27742,27753,27755,27750,27750
202108090845,27742,27748,27741,27748,27750,27755,27749,27755
202108090846,27748,27765,27748,27752,27755,27774,27754,27759
202108090847,27752,27755,27749,27751,27759,27765,27758,27758
202108090848,27751,27751,27747,27751,27758,27758,27754,27755
202108090849,27751,27758,27751,27754,27755,27764,27755,27760
202108090850,27754,27755,27743,27743,27760,27760,27752,27754
202108090851,27743,27748,27735,27735,27754,27755,27744,27744
202108090852,27735,27746,27735,27737,27744,27752,27740,27744
202108090853,27737,27738,27733,27736,27744,27745,27740,27743
202108090854,27736,27737,27733,27734,27743,27748,27739,27740
202108090855,27734,27740,27732,27738,27740,27747,27740,27745
202108090856,27737,27746,27735,27746,27744,27752,27741,27750
202108090857,27746,27746,27745,27745,27750,27751,27750,27750
202108090858,27745,27745,27744,27745,27750,27751,27750,27750
202108090859,27745,27751,27745,27745,27750,27757,27750,27752
202108090900,27745,27746,27727,27727,27752,27752,27734,27735
202108090901,27727,27736,27712,27735,27735,27743,27719,27741
202108090902,27735,27736,27722,27731,27741,27741,27729,27734
202108090903,27731,27731,27700,27717,27734,27734,27705,27725
202108090904,27717,27731,27717,27729,27725,27739,27723,27739
202108090905,27729,27730,27711,27713,27739,27739,27717,27720
202108090906,27713,27721,27713,27721,27720,27727,27719,27727
202108090907,27721,27722,27719,27720,27727,27730,27725,27727
202108090908,27720,27727,27715,27726,27727,27734,27719,27734
202108090909,27726,27731,27717,27722,27734,27740,27728,27730
202108090910,27722,27726,27710,27711,27730,27732,27720,27723
