日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201910281015,26782,26819,26782,26818,26786,26822,26786,26821
201910281016,26818,26828,26815,26821,26821,26831,26818,26825
201910281017,26822,26822,26764,26770,26825,26825,26769,26774
201910281018,26770,26788,26766,26786,26774,26791,26770,26789
201910281019,26786,26796,26775,26792,26789,26799,26778,26796
201910281020,26792,26809,26788,26808,26795,26812,26791,26812
201910281021,26808,26809,26798,26805,26812,26812,26801,26809
201910281022,26805,26805,26789,26789,26809,26809,26792,26792
201910281023,26782,26788,26779,26779,26785,26791,26782,26782
201910281024,26779,26784,26769,26771,26782,26787,26772,26774
201910281025,26770,26778,26761,26769,26773,26781,26764,26772
201910281026,26768,26782,26764,26781,26771,26785,26767,26784
201910281027,26781,26791,26778,26791,26784,26794,26781,26794
201910281028,26791,26795,26783,26785,26794,26798,26786,26788
201910281029,26786,26792,26783,26792,26789,26795,26786,26795
201910281030,26792,26820,26771,26808,26795,26823,26774,26811
201910281031,26808,26881,26808,26873,26811,26884,26811,26876
201910281032,26873,26895,26867,26888,26876,26898,26870,26892
201910281033,26888,26893,26866,26869,26892,26896,26869,26872
201910281034,26869,26888,26855,26860,26872,26891,26858,26863
201910281035,26859,26875,26847,26864,26862,26879,26850,26867
201910281036,26864,26873,26841,26855,26867,26876,26844,26858
201910281037,26855,26874,26845,26867,26858,26877,26848,26870
201910281038,26867,26884,26839,26841,26870,26887,26843,26844
201910281039,26841,26845,26808,26812,26844,26848,26811,26815
201910281040,26812,26841,26812,26839,26815,26844,26815,26843
201910281041,26839,26854,26833,26845,26843,26857,26836,26848
201910281042,26844,26860,26836,26852,26847,26863,26839,26856
201910281043,26852,26863,26842,26857,26856,26866,26845,26860
201910281044,26857,26857,26842,26843,26860,26860,26845,26846
201910281045,26844,26869,26838,26865,26847,26872,26842,26868
201910281046,26865,26884,26865,26880,26868,26887,26868,26883
201910281047,26880,26885,26869,26871,26883,26888,26872,26874
201910281048,26871,26871,26856,26860,26875,26875,26859,26863
201910281049,26860,26860,26840,26849,26863,26863,26843,26852
201910281050,26849,26859,26831,26834,26852,26862,26834,26837
201910281051,26835,26842,26800,26822,26838,26845,26803,26825
201910281052,26822,26830,26813,26827,26825,26833,26816,26830
201910281053,26827,26847,26823,26839,26830,26850,26826,26842
201910281054,26839,26856,26832,26848,26842,26859,26835,26851
201910281055,26848,26851,26820,26831,26851,26855,26823,26835
201910281056,26831,26841,26822,26830,26835,26844,26825,26833
201910281057,26830,26838,26821,26825,26833,26841,26824,26828
201910281058,26825,26837,26814,26836,26828,26840,26817,26840
201910281059,26836,26844,26829,26836,26840,26847,26832,26839
201910281100,26836,26846,26832,26840,26839,26849,26835,26843
201910281101,26841,26853,26837,26848,26844,26856,26840,26851
201910281102,26848,26858,26844,26846,26851,26861,26847,26849
201910281103,26846,26875,26846,26864,26849,26878,26849,26867
201910281104,26864,26876,26859,26870,26867,26879,26862,26873
201910281105,26870,26886,26866,26866,26873,26890,26869,26869
201910281106,26866,26874,26856,26859,26869,26877,26859,26862
201910281107,26859,26861,26853,26855,26862,26864,26856,26858
201910281108,26855,26860,26843,26855,26858,26863,26846,26858
201910281109,26855,26865,26851,26859,26858,26868,26854,26862
201910281110,26859,26870,26854,26868,26862,26873,26857,26871
201910281111,26868,26877,26862,26872,26871,26880,26865,26875
201910281112,26873,26883,26869,26876,26876,26886,26872,26879
201910281113,26876,26876,26856,26858,26879,26879,26859,26861
201910281114,26858,26859,26841,26849,26861,26862,26844,26852
201910281115,26848,26851,26831,26836,26851,26854,26834,26839
201910281116,26836,26839,26817,26819,26839,26842,26820,26822
201910281117,26819,26830,26818,26828,26822,26833,26821,26831
201910281118,26828,26834,26825,26834,26831,26837,26828,26837
201910281119,26834,26842,26826,26832,26837,26845,26829,26835
201910281120,26832,26842,26826,26837,26835,26845,26829,26840
201910281121,26837,26838,26831,26836,26840,26841,26834,26839
201910281122,26835,26853,26833,26852,26838,26856,26836,26855
201910281123,26852,26857,26845,26855,26855,26860,26848,26858
201910281124,26856,26865,26856,26861,26859,26868,26859,26864
201910281125,26860,26863,26853,26857,26863,26866,26856,26860
201910281126,26857,26879,26855,26870,26860,26882,26858,26873
201910281127,26870,26915,26869,26915,26873,26918,26872,26918
201910281128,26914,26923,26913,26915,26917,26926,26916,26918
201910281129,26915,26930,26910,26925,26918,26933,26913,26928
201910281130,26925,26948,26925,26938,26928,26951,26928,26941
201910281131,26938,26948,26924,26938,26941,26951,26927,26941
201910281132,26938,26944,26929,26932,26941,26947,26932,26935
201910281133,26932,26935,26924,26926,26935,26938,26927,26929
201910281134,26926,26926,26913,26920,26929,26929,26916,26923
201910281135,26920,26924,26913,26922,26923,26927,26916,26925
201910281136,26922,26928,26919,26924,26925,26931,26922,26927
201910281137,26926,26959,26926,26959,26929,26963,26929,26963
201910281138,26959,26967,26950,26963,26963,26970,26953,26966
201910281139,26963,26975,26962,26965,26966,26978,26965,26968
201910281140,26965,26977,26964,26971,26968,26980,26967,26974
201910281141,26971,26975,26952,26955,26974,26978,26955,26958
201910281142,26955,26966,26953,26966,26958,26969,26956,26969
201910281143,26966,26974,26964,26965,26969,26977,26967,26968
201910281144,26965,26973,26956,26972,26968,26976,26959,26975
201910281145,26972,26996,26972,26995,26975,26999,26975,26998
201910281146,26995,26999,26979,26984,26998,27003,26982,26987
201910281147,26984,26991,26978,26984,26987,26994,26981,26987
201910281148,26984,26993,26970,26985,26987,26996,26973,26988
201910281149,26985,27001,26985,26995,26988,27004,26988,26998
201910281150,26995,27007,26984,26990,26998,27010,26987,26993
201910281151,26990,26992,26978,26983,26993,26995,26981,26986
201910281152,26983,26985,26976,26977,26986,26988,26979,26980
201910281153,26977,26986,26969,26969,26980,26989,26972,26972
201910281154,26969,26985,26968,26976,26972,26988,26971,26979
201910281155,26975,26985,26966,26973,26979,26988,26969,26976
201910281156,26973,26978,26967,26971,26976,26981,26970,26974
201910281157,26971,26977,26961,26963,26974,26980,26964,26966
201910281158,26963,26977,26961,26972,26966,26981,26964,26975
201910281159,26972,26973,26965,26968,26975,26976,26968,26971
201910281200,26968,26975,26961,26969,26971,26978,26964,26972
201910281201,26969,26978,26969,26975,26972,26981,26972,26978
201910281202,26975,26986,26975,26985,26978,26989,26978,26988
201910281203,26985,26987,26978,26983,26988,26990,26981,26986
201910281204,26983,26988,26978,26987,26986,26991,26981,26990
201910281205,26987,27027,26987,27027,26990,27030,26990,27030
201910281206,27027,27037,27012,27018,27030,27040,27015,27021
201910281207,27019,27020,27005,27012,27022,27023,27008,27015
201910281208,27012,27020,27009,27014,27015,27023,27012,27017
201910281209,27014,27015,27001,27011,27017,27018,27004,27014
201910281210,27012,27019,27008,27011,27015,27022,27011,27014
201910281211,27011,27011,26996,27005,27014,27014,26999,27009
201910281212,27005,27013,26999,27004,27009,27016,27002,27007
201910281213,27004,27010,26999,27005,27007,27013,27002,27008
201910281214,27005,27019,26999,27016,27008,27022,27002,27019
201910281215,27016,27023,27014,27021,27019,27027,27017,27024
201910281216,27021,27021,27003,27006,27024,27024,27006,27009
201910281217,27005,27006,26996,26998,27008,27009,26999,27001
201910281218,26998,26998,26984,26985,27001,27001,26988,26988
201910281219,26985,26995,26982,26992,26988,26998,26986,26995
201910281220,26992,26994,26983,26984,26995,26997,26986,26987
201910281221,26984,26995,26983,26994,26987,26998,26986,26997
201910281222,26994,27002,26986,27000,26997,27005,26989,27003
201910281223,27000,27001,26991,26993,27003,27004,26994,26996
201910281224,26993,27004,26992,26994,26996,27008,26996,26997
201910281225,26994,27006,26994,27006,26997,27009,26997,27009
201910281226,27005,27010,27003,27007,27008,27013,27006,27010
201910281227,27007,27014,27007,27009,27010,27017,27010,27012
201910281228,27009,27011,27001,27007,27012,27014,27004,27010
201910281229,27008,27010,27002,27003,27011,27013,27005,27006
201910281230,27003,27014,27000,27014,27006,27017,27003,27017
201910281231,27014,27015,27008,27014,27017,27018,27011,27017
201910281232,27014,27022,27011,27018,27017,27025,27014,27021
201910281233,27018,27028,27018,27020,27021,27031,27021,27023
201910281234,27020,27020,27009,27009,27023,27023,27012,27012
201910281235,27009,27010,27001,27001,27012,27013,27004,27004
201910281236,27001,27005,27000,27002,27004,27008,27003,27005
201910281237,27002,27006,26999,27000,27005,27009,27002,27003
201910281238,27000,27000,26996,26996,27003,27003,26999,26999
201910281239,26996,26998,26993,26997,26999,27001,26996,27000
201910281240,26997,27004,26997,27001,27000,27007,27000,27004
201910281241,27000,27000,26993,26996,27003,27003,26996,26999
201910281242,26996,26999,26991,26996,26999,27002,26994,26999
201910281243,26996,26996,26986,26988,26999,26999,26989,26991
201910281244,26988,26991,26985,26990,26991,26994,26988,26993
201910281245,26990,26994,26989,26992,26993,26997,26992,26995
201910281246,26992,26993,26989,26990,26995,26996,26992,26993
