日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
201909170700,27116,27131,27111,27122,27118,27137,27117,27125
201909170701,27122,27129,27121,27125,27125,27132,27123,27128
201909170702,27126,27130,27126,27128,27129,27133,27128,27131
201909170703,27128,27133,27128,27130,27131,27136,27131,27133
201909170704,27130,27130,27125,27125,27133,27133,27128,27128
201909170705,27125,27126,27123,27123,27128,27129,27125,27126
201909170706,27124,27127,27123,27124,27127,27130,27126,27127
201909170707,27124,27127,27124,27124,27127,27129,27127,27127
201909170708,27124,27124,27118,27123,27127,27127,27121,27125
201909170709,27123,27123,27119,27119,27125,27126,27121,27122
201909170710,27119,27121,27115,27119,27122,27123,27118,27122
201909170711,27119,27119,27117,27119,27121,27122,27119,27122
201909170712,27119,27119,27116,27117,27122,27122,27119,27120
201909170713,27117,27119,27117,27117,27120,27122,27120,27121
201909170714,27117,27123,27117,27122,27121,27125,27120,27125
201909170715,27122,27123,27122,27122,27125,27125,27124,27125
201909170716,27122,27123,27120,27120,27125,27125,27123,27123
201909170717,27120,27121,27118,27118,27123,27123,27121,27121
201909170718,27118,27118,27115,27116,27121,27121,27118,27119
201909170719,27117,27118,27115,27117,27120,27120,27118,27120
201909170720,27117,27121,27116,27121,27120,27124,27118,27123
201909170721,27121,27123,27121,27122,27123,27126,27123,27125
201909170722,27121,27124,27120,27123,27124,27126,27123,27126
201909170723,27122,27123,27121,27123,27124,27126,27124,27126
201909170724,27123,27124,27122,27122,27126,27126,27125,27125
201909170725,27122,27123,27120,27121,27125,27125,27124,27124
201909170726,27121,27122,27119,27120,27124,27124,27122,27122
201909170727,27120,27121,27119,27121,27122,27123,27122,27123
201909170728,27121,27124,27120,27124,27123,27126,27122,27126
201909170729,27124,27124,27122,27122,27126,27126,27124,27125
201909170730,27122,27124,27119,27119,27125,27126,27122,27122
201909170731,27119,27121,27117,27121,27122,27124,27120,27124
201909170732,27121,27121,27117,27117,27123,27124,27120,27120
201909170733,27117,27118,27117,27118,27120,27121,27120,27121
201909170734,27118,27121,27118,27120,27121,27124,27121,27123
201909170735,27120,27121,27118,27118,27123,27123,27120,27121
201909170736,27118,27119,27117,27117,27121,27121,27119,27120
201909170737,27118,27120,27111,27112,27121,27123,27113,27115
201909170738,27112,27114,27112,27113,27115,27117,27115,27116
201909170739,27113,27115,27113,27115,27116,27117,27116,27117
201909170740,27115,27117,27114,27116,27117,27119,27117,27119
201909170741,27116,27120,27113,27116,27119,27124,27116,27119
201909170742,27116,27116,27115,27116,27119,27119,27118,27118
201909170743,27116,27116,27115,27116,27118,27120,27118,27120
201909170744,27116,27116,27116,27116,27120,27120,27118,27120
201909170745,27116,27116,27116,27116,27120,27120,27119,27120
201909170746,27116,27116,27111,27111,27120,27120,27114,27114
201909170747,27110,27113,27110,27113,27113,27116,27113,27116
201909170748,27113,27113,27112,27112,27116,27116,27115,27115
201909170749,27112,27112,27110,27110,27115,27115,27113,27113
201909170750,27110,27110,27106,27106,27113,27113,27108,27109
201909170751,27106,27106,27098,27102,27109,27109,27100,27105
201909170752,27102,27105,27102,27105,27105,27108,27105,27108
201909170753,27105,27106,27103,27106,27108,27110,27106,27109
201909170754,27106,27106,27104,27105,27109,27109,27106,27108
201909170755,27105,27106,27104,27106,27108,27109,27107,27108
201909170756,27106,27111,27105,27110,27108,27114,27108,27113
201909170757,27110,27111,27109,27109,27113,27114,27112,27112
201909170758,27109,27112,27109,27110,27112,27114,27112,27113
201909170759,27110,27114,27110,27114,27113,27117,27113,27117
201909170800,27114,27114,27110,27110,27117,27117,27113,27113
201909170801,27111,27113,27110,27112,27114,27115,27113,27115
201909170802,27112,27113,27112,27113,27115,27116,27114,27116
201909170803,27112,27112,27108,27108,27115,27115,27111,27111
201909170804,27108,27109,27108,27108,27111,27111,27110,27111
201909170805,27108,27110,27108,27110,27111,27113,27111,27113
201909170806,27109,27110,27109,27110,27112,27113,27112,27113
201909170807,27110,27110,27109,27110,27113,27113,27112,27113
201909170808,27110,27110,27109,27110,27113,27113,27112,27113
201909170809,27110,27110,27106,27106,27112,27113,27109,27109
201909170810,27106,27106,27105,27106,27109,27109,27109,27109
